Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS14, L1, 5Mn
Exported On:,2022/08/24,10:56
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 20m (km/h), Wind Dir. @ 20m (deg.), LW % of range
2022-05-25 03:45:00,0.34,Z/S,0,0.28,0.01,2.01,22.1,2.98,0,2.01,1.93,92,8.2,109.9,276.6
2022-05-25 03:50:00,0.3,Z/S,0,0.24,0,2.01,22.29,2.87,0,2.01,1.97,92,9.12,112.9,277.5
2022-05-25 03:55:00,0.29,0.19,0,0.24,0,2,22.08,2.82,0,2,2.08,92,8.81,113.1,276.8
2022-05-25 04:00:00,0.26,Z/S,0,0.21,0,2,22.52,2.98,0,2,2.39,91,8.77,111.1,275.9
2022-05-25 04:05:00,0,0.09,0,0.24,0,2.01,Z/S,3.01,0,2.01,2.38,89,8.62,116,275.4
2022-05-25 04:10:00,0.27,0.1,0,0.27,0.04,2,Z/S,2.95,0,2,2.36,90,8.08,115.6,273.8
2022-05-25 04:15:00,0,0.08,0,0.2,0,2,Z/S,2.97,0,2,2.46,89,7.88,119.2,272.5
2022-05-25 04:20:00,0.16,0.12,0,0.23,0,2,Z/S,2.97,0,2,2.47,89,8.34,124.9,270.9
2022-05-25 04:25:00,0.3,0.06,0,0.27,0.04,2,398.7,2.94,0,2,2.7,88,10.17,122.8,268.3
2022-05-25 04:30:00,0.23,0.07,0,0.32,0.08,2,Z/S,2.99,0,2,3.18,87,10.49,127.5,266
2022-05-25 04:35:00,0.62,0.06,0,0.58,0.35,2,Z/S,2.99,0,2,3.54,85,9.07,125.2,265.3
2022-05-25 04:40:00,0.42,0.08,0,0.75,0.56,2,87.2,2.93,0,2,3.64,84,8.68,126.8,265.3
2022-05-25 04:45:00,0.36,0.08,0,0.59,0.36,2,Z/S,2.94,0,2,3.69,83,7.2,129.2,265.2
2022-05-25 04:50:00,0.3,0.1,0,0.52,0.29,2.01,Z/S,3.01,0,2.01,3.61,83,5,135.8,265.2
2022-05-25 04:55:00,0.3,0.14,0,0.39,0.22,2.01,12.73,3.03,0,2.01,3.58,84,3.7,136.1,265.2
2022-05-25 05:00:00,0.27,0.08,0,0.62,0.39,2.01,Z/S,3.02,0,2.01,3.45,84,5.11,147.5,265.1
2022-05-25 05:05:00,0.26,0.11,0,0.77,0.56,2.03,18.55,3.06,0,2.03,3.3,84,6.21,147.8,265
2022-05-25 05:10:00,0.35,0.07,0.34,1.78,2.13,2.04,16.46,3.19,0,2.04,3.3,84,4.03,161.8,265
2022-05-25 05:15:00,0.22,0.14,1.19,5.3,6.49,2.05,12.6,3.88,0,2.05,3.36,85,4.16,161.8,265
2022-05-25 05:20:00,0.11,0.12,0,1.04,0.94,2.05,17.81,4.09,0,2.05,3.4,85,5.73,160.4,265
2022-05-25 05:25:00,0.43,0.08,0,1.03,0.87,2.06,20.05,3.62,0,2.06,3.53,85,6.74,147.7,265
2022-05-25 05:30:00,0.32,0.13,0,0.53,0.34,2.03,21.51,3.44,0,2.03,3.75,83,6.97,150.4,265
2022-05-25 05:35:00,0.19,0.16,0,0.43,0.21,2.02,22.19,3.49,0,2.02,3.94,82,6.21,151,265
2022-05-25 05:40:00,0.25,0.11,0,0.48,0.26,2.02,21.28,3.37,0,2.02,4.06,82,4.8,144.3,264.8
2022-05-25 05:45:00,0.07,0.07,0,0.66,0.48,2.02,19.03,3.32,0,2.02,4.25,82,4.92,135,264.8
2022-05-25 05:50:00,0.22,0.08,0,0.79,0.64,2.01,21.52,3.26,0,2.01,4.58,81,4.65,144.3,264.7
2022-05-25 05:55:00,0.08,0.11,0,0.98,0.82,2.01,22.53,3.13,0,2.01,4.91,78,5.51,146.6,264.5
2022-05-25 06:00:00,0.44,0.07,0,1.06,0.98,2.01,22.48,3.15,0,2.01,5.07,77,6.46,140.8,264.4
2022-05-25 06:05:00,0.42,0.12,0,1.38,1.35,2,22.67,3.31,0,2,5.2,76,5.82,139.4,264.4
2022-05-25 06:10:00,0.58,0.09,0.08,1.95,2.03,2,23.34,3.33,0,2,5.38,74,6.52,146.7,264.2
2022-05-25 06:15:00,0.51,0.04,0.26,2.47,2.73,2,23.1,3.29,0,2,5.48,74,7.01,148.5,264.2
2022-05-25 06:20:00,0.74,0.08,0.46,2.94,3.4,2,23.06,3.28,0,2,5.76,72,6.46,147,264
2022-05-25 06:25:00,0.95,0.13,0.63,3.19,3.82,2,22.55,3.2,0,2,6.13,71,6.85,150.4,263.7
2022-05-25 06:30:00,1.29,0.15,0.99,3.87,4.85,2.02,21.49,3.25,0,2.02,6.39,71,6.3,148.8,263.6
2022-05-25 06:35:00,1.54,0.12,1.2,4.16,5.36,2.02,20.77,3.53,0,2.02,6.67,70,7.23,140.9,263.5
2022-05-25 06:40:00,2.14,0.14,2.21,5.97,8.18,2.04,18.8,3.67,0,2.04,6.9,69,8.53,151.9,263.4
2022-05-25 06:45:00,3,0.15,3.14,7.62,10.75,2.03,17.37,3.86,0,2.03,7,69,9.54,142.8,263.4
2022-05-25 06:50:00,3,0.09,2.1,5.88,7.98,2.01,20.23,3.94,0,2.01,6.97,68,10.31,154,263.5
2022-05-25 06:55:00,3.48,0.08,2.61,7.19,9.8,2.01,19.77,3.82,0,2.01,7.22,67,10.95,145.5,263.4
2022-05-25 07:00:00,3.21,0.13,2.47,6.96,9.43,2,20.64,3.67,0,2,7.29,66,12.11,144.1,263.3
2022-05-25 07:05:00,2.65,0.06,2.02,5.62,7.64,2,22.15,3.47,0,2,7.49,65,10.82,151.3,263.2
2022-05-25 07:10:00,0.91,0.06,0.25,1.6,1.85,1.99,25.53,3.31,0,1.99,7.67,64,8.86,152.6,263.1
2022-05-25 07:15:00,0.26,0.04,0,0.41,0.23,1.99,27.27,3.18,0,1.99,7.8,63,10.54,148.4,262.9
2022-05-25 07:20:00,0.4,0.06,0,0.31,0.13,1.99,27.62,3.2,0,1.99,8.23,61,12.97,143,262.4
2022-05-25 07:25:00,0.58,0.05,0,0.42,0.3,1.99,27.29,3.29,0,1.99,8.28,61,10.65,149.1,262.2
2022-05-25 07:30:00,0.52,0.08,0.13,1.27,1.4,1.99,26.53,3.28,0,1.99,8.22,61,10.07,146.9,262.4
2022-05-25 07:35:00,0.39,0.06,0.08,1.15,1.22,2,26.17,3.21,0,2,8.17,61,10.74,157.4,262.6
2022-05-25 07:40:00,0.32,0.11,0,0.89,0.88,1.99,26.25,3.2,0,1.99,8.19,61,10.3,158,262.6
2022-05-25 07:45:00,0.88,0.09,0.58,1.88,2.46,1.99,24.72,3.31,0,1.99,8.8,60,8.6,137.8,262.1
2022-05-25 07:50:00,1.96,0.09,1.6,3.51,5.11,2.01,22.87,3.56,0,2.01,9.01,60,10.35,124.9,262.1
2022-05-25 07:55:00,2.75,0.17,2.08,3.63,5.71,2.02,22.67,3.84,0,2.02,9.54,58,12.84,108.6,261.6
2022-05-25 08:00:00,2.24,0.15,1.99,3.6,5.59,2.03,22.28,3.96,0,2.03,9.81,58,9.93,123.8,261.4
2022-05-25 08:05:00,1.92,0.08,1.44,2.83,4.28,2.02,23.79,3.99,0,2.02,10.11,56,8.73,176.1,261.1
2022-05-25 08:10:00,1.57,0.09,1.88,3.25,5.13,2,23.75,3.88,0,2,9.89,57,9.29,165.5,261.1
2022-05-25 08:15:00,0.73,0.08,0.87,2,2.87,2,24.87,3.72,0,2,10.32,56,10.65,172.8,260.7
2022-05-25 08:20:00,1.07,0.06,0.64,1.81,2.45,1.99,25.21,3.61,0,1.99,10.12,56,8.92,175.2,260.9
2022-05-25 08:25:00,1.31,0.04,1.2,2.36,3.56,1.99,24.83,3.54,0,1.99,10.5,56,9.32,164.1,260.8
2022-05-25 08:30:00,1.74,0.04,2.97,4.68,7.65,2,21.97,3.53,0,2,10.84,55,10.48,147.2,260.6
2022-05-25 08:35:00,2.72,0.1,4.95,6.44,11.39,1.99,20.66,3.73,0,1.99,11.05,54,10.6,166.3,260.3
2022-05-25 08:40:00,2.44,0.04,4.69,6.52,11.2,2,20.27,3.87,0,2,10.79,55,11.84,161,260.7
2022-05-25 08:45:00,2.64,0.06,4.37,6.42,10.79,1.99,21.05,3.76,0,1.99,10.66,56,12.16,167.4,260.9
2022-05-25 08:50:00,2.77,0.05,3.78,5.26,9.04,2,22.21,3.58,0,2,11.16,55,10.26,149,260.6
2022-05-25 08:55:00,1.79,0.08,2.5,3.95,6.46,1.99,23.58,3.59,0,1.99,11.32,55,8.12,171.7,260.3
2022-05-25 09:00:00,2.18,0,2.67,4.04,6.71,1.99,23.39,3.74,0,1.99,11.64,54,8.07,168.9,260.3
2022-05-25 09:05:00,3.14,0.13,5.08,6.4,11.48,2,21.15,4.05,0,2,11.82,54,9.23,153.1,260.1
2022-05-25 09:10:00,2.96,0.1,5.06,6.47,11.53,2,21.46,4.05,0,2,11.76,54,7.36,193.7,259.9
2022-05-25 09:15:00,3.03,0.05,5.68,7.42,13.1,2,21.01,3.76,0,2,11.9,54,8.99,161.3,260
2022-05-25 09:20:00,3.59,0.14,6.23,8.11,14.34,2,21.09,3.56,0,2,12.54,53,7.74,161.3,260.1
2022-05-25 09:25:00,2.21,0.07,2.85,4.59,7.45,1.99,25.14,3.75,0,1.99,12.14,53,7.41,170.6,259.8
2022-05-25 09:30:00,1.12,0.03,0.86,2.02,2.88,1.99,28.43,4.17,0,1.99,12.77,52,7.82,141.4,259.5
2022-05-25 09:35:00,0.94,0.06,0.81,1.9,2.71,1.99,28.79,4.32,0,1.99,13.42,50,8.94,142.9,259.6
2022-05-25 09:40:00,0.67,0.06,0.23,1.34,1.57,1.98,30.75,4.13,0,1.98,13.55,49,8.66,165,259.3
2022-05-25 09:45:00,0.85,0.1,0.58,1.98,2.56,1.99,29.78,3.85,0,1.99,12.73,51,7.51,203.9,259.9
2022-05-25 09:50:00,0.53,0,0.33,1.61,1.93,1.99,30.17,3.68,0,1.99,12.35,53,8.05,200.1,260.4
2022-05-25 09:55:00,0.93,0.07,0.77,2.29,3.06,1.99,29.18,3.64,0,1.99,12.9,52,7.23,159.6,260.5
2022-05-25 10:00:00,0.45,0.05,0.13,1.05,1.18,1.99,31.34,3.7,0,1.99,13.61,50,9.27,181.4,260.1
2022-05-25 10:05:00,0.27,0.02,0.06,0.86,0.93,1.98,32.22,3.8,0,1.98,13.57,50,8.64,203.2,259.8
2022-05-25 10:10:00,0.61,0.06,0.43,1.56,1.99,1.99,30.98,3.9,0,1.99,13.49,50,6.19,206.4,260.1
2022-05-25 10:15:00,0.9,0.08,0.69,1.98,2.67,1.99,30.63,3.85,0,1.99,13.71,50,6.62,252.2,259.4
2022-05-25 10:20:00,0.87,0.07,0.68,2.06,2.74,1.99,31.25,3.84,0,1.99,13.97,50,5.52,179,259.9
2022-05-25 10:25:00,0.88,0.06,0.76,2.26,3.02,1.99,31.6,3.91,0,1.99,14.15,49,5.59,202.5,260.2
2022-05-25 10:30:00,1.05,0.1,0.95,2.4,3.35,1.99,31.69,3.99,0,1.99,13.65,50,4.46,217.7,260.2
2022-05-25 10:35:00,1.16,0.1,1.2,2.75,3.96,1.99,31.16,4,0,1.99,13.89,50,7.09,23.07,259.7
2022-05-25 10:40:00,1.22,0.03,1.22,3.22,4.43,1.99,30.65,4.06,0,1.99,14.36,49,6.93,51.43,259.3
2022-05-25 10:45:00,1.38,0.07,0.97,3.21,4.17,1.99,30.53,4.14,0,1.99,14.05,50,7.23,23.19,259.9
2022-05-25 10:50:00,1.21,0.06,1.21,2.98,4.2,1.99,30.67,4.1,0,1.99,14.24,50,9.12,41.99,260.1
2022-05-25 10:55:00,1.01,0.05,1.39,3.1,4.49,1.99,30.95,4.06,0,1.99,14.79,49,8.48,115.3,260.1
2022-05-25 11:00:00,1.22,0.08,1.24,2.96,4.2,1.99,31.04,4.1,0,1.99,15.34,48,6.86,108.6,259.6
2022-05-25 11:05:00,0.89,0,0.56,2.39,2.96,1.99,32.56,4.12,0,1.99,14.61,48,9.2,42.19,259.4
2022-05-25 11:10:00,0.73,0.04,0.17,1.68,1.85,1.99,33.33,4.08,0,1.99,14.02,50,6.72,88.9,260
2022-05-25 11:15:00,0.66,0.04,0.18,1.61,1.78,1.99,34,4.05,0,1.99,14.13,50,9.55,76.9,260.6
2022-05-25 11:20:00,0.71,0.08,0.4,1.76,2.16,1.98,33.78,4.11,0,1.98,15.12,48,14.09,102.9,259.8
2022-05-25 11:25:00,0.78,0.03,0.49,1.8,2.28,1.98,33.63,4.15,0,1.98,15.38,46,8.45,70.56,259.7
2022-05-25 11:30:00,1,0.04,0.94,2.64,3.58,1.98,32.45,4.13,0,1.98,15.16,47,7.01,102.4,259.5
2022-05-25 11:35:00,1.1,0.06,1.12,2.8,3.91,1.98,32.47,4.05,0,1.98,15.31,46,6.68,89.2,259.2
2022-05-25 11:40:00,0.66,0.03,0.26,1.47,1.73,1.98,34.11,3.94,0,1.98,15.58,46,8.6,73.69,259.2
2022-05-25 11:45:00,0.61,0.09,0.27,1.42,1.69,1.98,34.56,3.9,0,1.98,15.58,46,11.6,79.94,259.2
2022-05-25 11:50:00,0.56,0.08,0.1,1.19,1.29,1.98,33.62,3.82,0,1.98,15.69,46,10.59,105.5,259
2022-05-25 11:55:00,0.35,0.05,0,0.91,0.82,1.98,33.45,3.76,0,1.98,15.77,46,9.6,141.9,259.8
2022-05-25 12:00:00,0.49,0.05,0,0.97,0.9,1.98,34.31,3.79,0,1.98,15.44,46,6.05,90.3,260.3
2022-05-25 12:05:00,0.47,0.01,0,1.14,1.05,1.98,34.71,3.91,0,1.98,14.81,47,6.03,357.7,260.3
2022-05-25 12:10:00,0.34,0,0,0.99,0.91,1.99,34.25,3.98,0,1.99,15.12,47,7.3,18.57,260.4
2022-05-25 12:15:00,0.5,0.08,0,0.65,0.47,1.98,33.71,4.03,0,1.98,15.44,46,10.24,43.93,259.9
2022-05-25 12:20:00,0.55,0.07,0,0.67,0.45,1.98,33.37,3.98,0,1.98,15.08,47,8.99,77.22,260.2
2022-05-25 12:25:00,0.46,0.08,0,1.53,1.5,1.98,32.87,4,0,1.98,15.28,46,11.21,150.2,260.5
2022-05-25 12:30:00,0.84,0.08,0.41,2.12,2.53,1.99,31.59,4.08,0,1.99,15.46,46,9,130.7,260.8
2022-05-25 12:35:00,0.59,0.06,0.05,1.85,1.9,1.99,31.98,4.2,0,1.99,15.35,46,9.77,126,260.8
2022-05-25 12:40:00,0.31,0.03,0,0.88,0.69,1.99,32.82,4.23,0,1.99,15.36,46,7.53,150.6,261
2022-05-25 12:45:00,0.49,0.05,0,0.71,0.54,1.99,32.78,4.01,0,1.99,15.13,47,5.02,165.3,261
2022-05-25 12:50:00,0.52,0.04,0,0.69,0.5,1.98,33.19,4,0,1.98,15.43,47,13.34,158.5,260.9
2022-05-25 12:55:00,0.22,0,0,0.7,0.65,1.98,32.8,3.99,0,1.98,15.56,49,12.86,160.1,260.9
2022-05-25 13:00:00,0.69,0.06,0.55,1.71,2.27,1.98,32.6,3.88,0,1.98,16.36,47,12.71,155.5,260.3
2022-05-25 13:05:00,0.63,0,0.18,1.23,1.41,1.98,35.64,3.79,0,1.98,16.46,44,13.11,167.1,259.6
2022-05-25 13:10:00,0.38,0,0.04,1.05,1.09,1.98,36.24,3.74,0,1.98,16.24,44,12.77,169.8,259.6
2022-05-25 13:15:00,0.22,0.07,0.01,0.97,0.99,1.98,36.98,3.74,0,1.98,16.44,44,12.82,171.7,259.6
2022-05-25 13:20:00,0.3,0.04,0.01,1.01,1.02,1.98,37.22,3.77,0,1.98,16.3,44,11.62,171.5,259.6
2022-05-25 13:25:00,0.41,0.03,0,0.89,0.87,1.98,37.48,3.75,0,1.98,16.32,43,7.65,203.9,259.6
2022-05-25 13:30:00,0.81,0.07,0.66,1.94,2.6,1.98,35.1,3.69,0,1.98,16.77,44,6.37,140.1,259.5
2022-05-25 13:35:00,1.14,0.02,1.23,3.02,4.25,1.98,33.83,3.66,0,1.98,17.4,44,10.55,136.1,259.1
2022-05-25 13:40:00,1.12,0.05,1.18,3.09,4.27,1.98,34.8,3.57,0,1.98,16.99,43,8.51,150.1,259.3
2022-05-25 13:45:00,1.03,0,0.91,2.76,3.67,1.98,35.41,3.43,0,1.98,17.39,43,6.33,131.1,259.4
2022-05-25 13:50:00,0.79,0.06,0.48,2.52,2.99,1.98,36.39,3.46,0,1.98,17.23,42,8.7,162.8,259.3
2022-05-25 13:55:00,0.56,0.07,0.28,2.19,2.48,1.98,37.35,3.62,0,1.98,16.65,43,5.2,199.9,260.1
2022-05-25 14:00:00,0.62,0.06,0.17,1.87,2.04,1.98,37.88,3.67,0,1.98,16.84,42,5.09,160.1,259.9
2022-05-25 14:05:00,0.52,0.04,0.12,1.92,2.04,1.98,37.43,3.71,0,1.98,16.1,43,4.98,86.1,260.1
2022-05-25 14:10:00,0.6,0.04,0.07,1.89,1.97,1.98,37.69,3.77,0,1.98,15.98,44,4.77,103.6,260.3
2022-05-25 14:15:00,0.18,0.03,0,1.05,0.92,1.98,34.55,3.81,0,1.98,15.64,47,11.26,40.65,260.4
2022-05-25 14:20:00,0.23,0.01,0,0.6,0.37,1.98,34,3.74,0,1.98,15.37,48,13,13.59,260.5
2022-05-25 14:25:00,0.29,0.03,0,0.79,0.58,1.98,34.82,3.72,0,1.98,15.26,48,10.13,40.56,260.7
2022-05-25 14:30:00,0.34,0.13,0,0.51,0.28,1.98,33.84,3.72,0,1.98,15.2,50,13.68,64.69,260.8
2022-05-25 14:35:00,0.37,0,0,0.53,0.3,1.98,33.45,3.72,0,1.98,15.08,52,10.32,60.89,261
2022-05-25 14:40:00,0.28,0.04,0,0.58,0.4,1.98,33.86,3.73,0,1.98,16.25,49,9.56,50.53,261.1
2022-05-25 14:45:00,0.04,0.06,0,0.61,0.41,1.98,34.75,3.71,0,1.98,16.67,46,13.52,62.57,260.8
2022-05-25 14:50:00,0.31,0.05,0,0.44,0.19,1.98,33.69,3.64,0,1.98,16.05,50,16.81,63.09,260.7
2022-05-25 14:55:00,0.37,0,0,0.44,0.23,1.98,34.61,3.61,0,1.98,16.19,49,13.8,53.78,260.9
2022-05-25 15:00:00,0.33,0.02,0,0.4,0.17,1.98,34.75,3.6,0,1.98,16.47,51,16.22,50.31,260.9
2022-05-25 15:05:00,0.33,0.05,0,0.43,0.21,1.98,34.85,3.53,0,1.98,16.51,49,14.07,45.69,260.6
2022-05-25 15:10:00,0.17,0.03,0,0.38,0.17,1.98,35.21,3.49,0,1.98,15.76,50,12.11,51.14,260.9
2022-05-25 15:15:00,0.19,0.04,0,0.43,0.22,1.98,35.7,3.53,0,1.98,16.17,49,12.58,49.74,261
2022-05-25 15:20:00,0,0.06,0,0.49,0.28,1.98,36.61,3.54,0,1.98,16.34,47,13.41,64.37,260.8
2022-05-25 15:25:00,0.31,0.04,0,0.44,0.24,1.98,36.78,3.51,0,1.98,16.35,48,13.01,53.38,260.9
2022-05-25 15:30:00,0.35,0.1,0,0.53,0.36,1.98,36.86,3.57,0,1.98,16.86,46,11.26,38.73,261
2022-05-25 15:35:00,0.28,0.07,0,0.48,0.28,1.98,36.93,3.62,0,1.98,17.18,46,13.22,49.64,260.9
2022-05-25 15:40:00,0.5,0.03,0,0.63,0.47,1.98,37.3,3.58,0,1.98,17.33,45,10.7,53.92,260.8
2022-05-25 15:45:00,0.24,0.09,0,0.65,0.5,1.98,37.31,3.52,0,1.98,17.36,45,14.25,47.7,260.9
2022-05-25 15:50:00,0.39,0.05,0,0.54,0.35,1.98,37.42,3.48,0,1.98,17.35,45,17.05,76.85,260.8
2022-05-25 15:55:00,0.01,0.05,0,0.45,0.24,1.98,37.68,3.49,0,1.98,16.41,46,15.34,77.36,260.8
2022-05-25 16:00:00,0.17,0.04,0,0.43,0.23,1.98,37.6,3.54,0,1.98,16.02,47,11.83,70.86,261
2022-05-25 16:05:00,0.3,0.03,0,0.46,0.24,1.98,37.56,3.52,0,1.98,16.38,46,11.36,113.7,260.9
2022-05-25 16:10:00,0.18,0.05,0,0.44,0.25,1.98,37.49,3.53,0,1.98,16.61,45,8.67,80.9,261.1
2022-05-25 16:15:00,0.46,0.02,0,0.5,0.26,1.98,37.61,3.62,0,1.98,17.05,44,9.73,72.94,261
2022-05-25 16:20:00,0.37,0.02,0,0.51,0.27,1.98,37.77,3.58,0,1.98,17.12,45,11.13,67.74,261
2022-05-25 16:25:00,0.23,0,0,0.37,0.15,1.98,37.71,3.42,0,1.98,17.26,45,18.56,57.65,261
2022-05-25 16:30:00,0,0.02,0,0.38,0.14,1.98,37.63,3.26,0,1.98,16.04,48,14.48,73.28,260.9
2022-05-25 16:35:00,0,0.03,0,0.42,0.17,1.98,37.16,3.27,0,1.98,15.99,48,15.94,55.6,261.1
2022-05-25 16:40:00,0.29,0.07,0,0.37,0.15,1.98,37.21,3.38,0,1.98,16.1,48,11.75,89.2,261.1
2022-05-25 16:45:00,0.33,0.03,0,0.4,0.18,1.98,37.4,3.38,0,1.98,16.71,46,11.73,94.8,261.1
2022-05-25 16:50:00,0.07,0.01,0,0.41,0.16,1.98,37.29,3.33,0,1.98,17.21,44,12.02,107.4,261.1
2022-05-25 16:55:00,0.5,0,0,0.42,0.2,1.98,37.62,3.31,0,1.98,17.63,43,11.64,102,261.1
2022-05-25 17:00:00,0.26,0.05,0,0.44,0.2,1.98,37.95,3.35,0,1.98,17.21,43,14.56,96.3,261.1
2022-05-25 17:05:00,0.19,0,0,0.44,0.19,1.97,37.66,3.42,0,1.97,17.5,43,15.38,112.3,261.1
2022-05-25 17:10:00,0.43,0.04,0,0.41,0.18,1.98,37.42,3.45,0,1.98,17.41,43,14.33,88.2,261.2
2022-05-25 17:15:00,0.29,0.02,0,0.41,0.17,1.98,37.43,3.42,0,1.98,17.04,44,14.86,81.3,261.2
2022-05-25 17:20:00,0.4,0.05,0,0.41,0.16,1.98,37.59,3.45,0,1.98,16.4,46,15.98,55.65,261.2
2022-05-25 17:25:00,0.28,0.02,0,0.38,0.18,1.98,37.37,3.49,0,1.98,16.4,47,15.72,74.7,261.2
2022-05-25 17:30:00,0.22,0.07,0,0.42,0.18,1.98,37.09,3.47,0,1.98,16.61,47,12.45,73.45,261.2
2022-05-25 17:35:00,0.27,0.07,0,0.42,0.17,1.98,36.89,3.43,0,1.98,16.49,48,15.43,109,261.2
2022-05-25 17:40:00,0.3,0.02,1.19,2.72,3.92,1.98,36.2,3.64,0,1.98,16.01,50,16.31,105.3,261.4
2022-05-25 17:45:00,0.4,0.05,0,0.49,0.3,1.98,36.55,3.92,0,1.98,16.4,49,13.25,83.6,261.4
2022-05-25 17:50:00,0.32,0.02,0,0.35,0.14,1.98,36.83,3.77,0,1.98,16.07,50,14.49,66.83,261.4
2022-05-25 17:55:00,0.27,0.05,0,0.38,0.16,1.98,36.37,3.37,0,1.98,16.41,50,14.37,86.6,261.4
2022-05-25 18:00:00,0.2,0.08,0,0.38,0.15,1.99,35.86,3.43,0,1.99,16.48,51,15.44,94.4,261.4
2022-05-25 18:05:00,0.33,0.05,0,0.37,0.14,1.99,36.67,3.53,0,1.99,16.3,51,17.8,105.2,261.4
2022-05-25 18:10:00,0.19,0.02,0,0.36,0.13,1.98,36.81,3.5,0,1.98,16.14,50,15.46,98.9,261.5
2022-05-25 18:15:00,0.24,0.05,0,0.35,0.11,1.98,37.21,3.39,0,1.98,15.77,51,18.1,77.08,261.4
2022-05-25 18:20:00,0.21,0.08,0,0.35,0.11,1.98,37.12,3.32,0,1.98,15.33,52,15.27,79.07,261.5
2022-05-25 18:25:00,0.42,0.04,0,0.4,0.13,1.98,36.83,3.27,0,1.98,15.38,52,13.45,72.39,261.5
2022-05-25 18:30:00,0.18,0.02,0,0.35,0.12,1.98,36.95,3.29,0,1.98,15.14,53,16.36,81.4,261.4
2022-05-25 18:35:00,0.51,0.03,0,0.4,0.16,1.98,36.73,3.34,0,1.98,15.41,53,14.61,91.1,261.5
2022-05-25 18:40:00,0.42,0.06,0,0.36,0.14,1.98,36.68,3.36,0,1.98,15.35,53,13.36,94.6,261.5
2022-05-25 18:45:00,0.01,0.05,0,0.39,0.16,1.98,36.5,3.37,0,1.98,15.44,53,12.75,112.6,261.5
2022-05-25 18:50:00,0.15,0.05,0.26,0.6,0.86,1.98,36.5,3.6,0,1.98,15.42,53,12.67,115,261.6
2022-05-25 18:55:00,0.19,0.07,0,0.4,0.15,1.98,36.87,3.84,0,1.98,15.24,53,13.07,125.4,261.7
2022-05-25 19:00:00,0.32,0.07,0,0.38,0.13,1.97,37.1,3.67,0,1.97,15.04,53,13.5,127.9,261.7
2022-05-25 19:05:00,0.12,0.03,0,0.31,0.09,1.97,37.27,3.26,0,1.97,14.94,54,12.29,130,261.8
2022-05-25 19:10:00,0.14,0.06,0,0.37,0.13,1.98,36.71,3.23,0,1.98,14.9,54,11.77,118.5,261.8
2022-05-25 19:15:00,0.28,0.05,0,0.4,0.15,1.98,36.1,3.17,0,1.98,14.96,55,13.92,121.7,261.8
2022-05-25 19:20:00,0.19,0.05,0,0.32,0.1,1.98,35.49,3.07,0,1.98,14.7,55,18.68,116.8,261.9
2022-05-25 19:25:00,0.02,0.02,0,0.3,0.08,1.98,34.55,3.06,0,1.98,14.16,55,15.35,106.2,261.9
2022-05-25 19:30:00,0.21,0.03,0,0.31,0.09,1.98,34.31,3.22,0,1.98,13.81,56,15.1,116.5,261.9
2022-05-25 19:35:00,0.33,0.03,0,0.3,0.06,1.98,34.61,3.33,0,1.98,13.58,57,13.44,119.6,262
2022-05-25 19:40:00,0.3,0.05,0,0.41,0.15,1.98,34.67,3.31,0,1.98,13.29,58,13.1,115,262
2022-05-25 19:45:00,0.36,0.01,0,0.4,0.13,1.98,35.18,3.26,0,1.98,13.13,59,12.16,108.6,262.1
2022-05-25 19:50:00,0.16,0.04,0,0.33,0.07,1.98,35.44,3.12,0,1.98,12.97,59,11.62,99.7,262.1
2022-05-25 19:55:00,0.28,0.1,0,0.34,0.09,1.98,35.16,2.95,0,1.98,12.81,60,12.16,95.7,262.2
2022-05-25 20:00:00,0.36,0.03,0,0.37,0.11,1.98,35.45,2.86,0,1.98,12.68,61,11.91,98.3,262.2
2022-05-25 20:05:00,0.43,0.03,0,0.48,0.23,1.98,35.64,2.76,0,1.98,12.57,61,12.84,94.9,262.3
2022-05-25 20:10:00,0.25,0.1,0,0.68,0.43,1.98,35.43,2.72,0,1.98,12.38,62,13.38,98.3,262.3
2022-05-25 20:15:00,0.2,0,0,0.68,0.44,1.98,36.15,2.6,0,1.98,12.22,63,13.29,97.2,262.4
2022-05-25 20:20:00,0.22,0.07,0,0.71,0.48,1.98,35.96,2.54,0,1.98,12.05,63,10.79,100.1,262.4
2022-05-25 20:25:00,0.45,0.05,0,0.75,0.51,1.98,36.27,2.7,0,1.98,11.89,64,11.45,98.9,262.5
2022-05-25 20:30:00,0.29,0,0,0.98,0.8,1.98,35.78,2.99,0,1.98,11.78,64,11.16,92.9,262.5
2022-05-25 20:35:00,0.23,0.05,0,0.78,0.53,1.98,35.91,3.04,0,1.98,11.62,64,10.88,84.7,262.5
2022-05-25 20:40:00,0.24,0.06,0,0.45,0.21,1.98,36.27,2.74,0,1.98,11.56,64,10.46,91.5,262.6
2022-05-25 20:45:00,0.06,0.07,0,0.4,0.13,1.97,36.73,2.31,0,1.97,11.5,64,8.74,96.7,262.7
2022-05-25 20:50:00,0.18,0.07,0,0.35,0.11,1.97,37.1,2.05,0,1.97,11.47,64,8.92,107.6,262.6
