Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS17, L1, 5Mn
Exported On:,2022/08/24,10:57
Date Range:,1995/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), O3 (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2M (deg. C), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), PC (mm)
2022-05-24 10:25:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:30:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:35:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:40:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-06-01 05:05:00,0,0.5,Z/S,1.4,3.42,4.81,2.49,4.07,1.22,2.5,86.6,81,0
2022-06-01 05:10:00,0,0.52,Z/S,1.24,3.04,4.29,2.49,3.81,1.76,1.62,95.3,81,0
2022-06-01 05:15:00,0,0.29,Z/S,1.58,2.4,3.98,2.5,3.7,2.21,1.78,162.5,81,0
2022-06-01 05:20:00,0,0.5,Z/S,1.52,2.42,3.95,2.51,3.74,2.65,2.93,212.4,80,0
2022-06-01 05:25:00,0,0.27,402.2,1.42,2.48,3.9,2.51,3.77,3.22,2.42,209.7,80,0
2022-06-01 05:30:00,0.11,0.37,Z/S,1.05,2.35,3.4,2.51,3.67,3.77,1.94,192.9,77,0
2022-06-01 05:35:00,0.01,0.43,Z/S,1.14,2.38,3.52,2.52,3.58,4.69,0.83,190.7,70,0
2022-06-01 05:40:00,0,0.39,41.19,1.16,2.47,3.63,2.49,3.51,5.5,1.09,160,66,0
2022-06-01 05:45:00,0,0.27,Z/S,1.21,2.4,3.61,2.48,3.46,6.21,2.34,136.5,62,0
2022-06-01 05:50:00,0,0,Z/S,1.27,2.65,3.91,2.46,3.53,6.99,2.19,150.7,59,0
2022-06-01 05:55:00,0,0,16.48,1.21,2.87,4.08,2.49,3.53,7.67,0.83,159.6,56,0
2022-06-01 06:00:00,0.03,0.12,Z/S,1.04,3.2,4.24,2.43,3.51,8.67,0,0,50,0
2022-06-01 06:05:00,0,0.23,26.25,0.89,2.98,3.87,2.45,3.5,9.42,0,0,47,0
2022-06-01 06:10:00,0,0.14,29.28,0.69,2.91,3.59,2.44,3.41,9.26,0.23,182.4,46,0
2022-06-01 06:15:00,0,0.04,29.22,0.55,2.66,3.21,2.45,3.32,9.57,0.79,319,46,0
2022-06-01 06:20:00,0,0.08,30.71,0.55,2.21,2.77,2.41,3.21,10.01,2.49,274.7,45,0
2022-06-01 06:25:00,0,0.07,31.3,0.63,2.36,2.98,2.4,3.21,10.27,1.82,315.9,45,0
2022-06-01 06:30:00,0,0.29,32.28,0.74,2.24,2.98,2.41,3.16,11.4,2.27,315.6,40,0
2022-06-01 06:35:00,0.01,0.04,33.48,0.63,1.9,2.53,2.41,3.07,11.36,4.06,331.7,39,0
2022-06-01 06:40:00,0.01,0.13,34.2,0.53,1.79,2.32,2.4,3.11,11.04,5.04,340.2,39,0
2022-06-01 06:45:00,0,0.12,35.14,0.49,2.12,2.61,2.41,3.19,10.96,6.16,324.4,39,0
2022-06-01 06:50:00,0,0.19,36.2,0.3,1.86,2.15,2.41,3.1,11.01,7.06,332.9,38,0
2022-06-01 06:55:00,0.1,0.19,34.8,0.3,2.01,2.3,2.42,2.87,11.37,4.42,352.7,38,0
2022-06-01 07:00:00,0,0.19,34.42,0.65,2.63,3.28,2.44,2.82,11.6,6.66,335,37,0
2022-06-01 07:05:00,0,0.13,33.73,0.59,3.01,3.6,2.43,2.96,11.52,6.5,337.3,37,0
2022-06-01 07:10:00,0,0.08,32,0.66,3.59,4.26,2.43,3.23,11.51,8.03,326,39,0
2022-06-01 07:15:00,0,0.13,33.21,0.9,3.81,4.71,2.41,3.59,11.46,8.09,318.6,37,0
2022-06-01 07:20:00,0,0.17,32.12,0.98,3.8,4.78,2.46,4.02,11.8,7.75,322.2,38,0
2022-06-01 07:25:00,0,0.03,32.25,1.46,4.71,6.18,2.45,4.62,11.79,9.02,317.7,37,0
2022-06-01 07:30:00,0.16,0.07,33.94,1.38,4.24,5.63,2.45,4.88,11.89,8.29,329.9,35,0
2022-06-01 07:35:00,0.2,0.1,34.09,1.2,4.2,5.4,2.45,4.36,12.04,10.3,338.2,35,0
2022-06-01 07:40:00,0,0.16,32.69,1.65,4.89,6.54,2.45,3.69,12.2,8.96,344.1,35,0
2022-06-01 07:45:00,0,0.04,33.87,1.61,5.2,6.81,2.42,3.33,12.56,10.64,324.9,34,0
2022-06-01 07:50:00,0,0.1,34.45,1.06,4.51,5.57,2.44,3.14,12.27,10.5,325.6,34,0
2022-06-01 07:55:00,0.08,0,33.5,1.23,4.63,5.85,2.49,3.04,12.53,10.13,344.1,34,0
2022-06-01 08:00:00,0,0.16,32.56,1.86,5.38,7.24,2.46,3.18,12.72,9.86,331.5,35,0
2022-06-01 08:05:00,0,0.16,32.36,2.23,5.87,8.09,2.48,3.31,12.77,13.29,318.1,35,0
2022-06-01 08:10:00,0,0.08,34.27,1.72,4.87,6.59,2.48,3.28,12.89,12.45,347.2,34,0
2022-06-01 08:15:00,0,0.17,35.11,1.29,3.65,4.94,2.47,3.17,13.04,10.62,351.6,34,0
2022-06-01 08:20:00,0.02,0.23,36.84,1.07,2.85,3.92,2.42,3.19,13.2,11.99,321.8,33,0
2022-06-01 08:25:00,0,0.02,36.95,0.54,2.27,2.81,2.41,3.2,13.32,15.43,335.9,33,0
2022-06-01 08:30:00,0.02,0.12,38.18,0.22,1.69,1.91,2.42,3.06,13.16,12.05,352.4,33,0
2022-06-01 08:35:00,0,0,37.42,0.24,1.21,1.45,2.45,2.83,13.59,13.88,329.1,34,0
2022-06-01 08:40:00,0,0.07,37.18,0.32,1.39,1.71,2.39,2.71,13.68,16.2,321.2,33,0
2022-06-01 08:45:00,0,0.06,37.96,0.12,1.41,1.53,2.42,2.59,13.64,14.34,345.8,33,0
2022-06-01 08:50:00,0,0,37.95,0.13,1.3,1.43,2.42,2.51,14.1,12.02,342,32,0
2022-06-01 08:55:00,0,0,37.85,0.33,1.44,1.77,2.42,2.67,14.23,13.19,334.1,33,0
2022-06-01 09:00:00,0,0,37.15,0.54,1.86,2.41,2.41,3.02,13.96,13.18,350.7,33,0
2022-06-01 09:05:00,0,0.11,37.81,0.47,2.01,2.48,2.43,3.19,14.06,17.39,336.9,33,0
2022-06-01 09:10:00,0,0.01,37.14,0.5,2.1,2.6,2.46,3.38,13.65,13.65,344.6,34,0
2022-06-01 09:15:00,0,0.11,36.79,0.61,2.17,2.79,2.39,3.6,14.16,14.43,326.8,34,0
2022-06-01 09:20:00,0,0.12,36.26,0.65,2.15,2.8,2.4,3.66,14.48,13.28,327.6,34,0
2022-06-01 09:25:00,0,0.17,37.25,0.68,2.06,2.73,2.43,3.6,14.47,18.01,322.1,33,0
2022-06-01 09:30:00,0,0.06,38.06,0.71,1.34,2.06,2.43,3.52,14.41,17.25,341.3,33,0
2022-06-01 09:35:00,0,0.03,37.22,0.81,1.62,2.44,2.41,3.6,14.55,14.66,348.7,33,0
2022-06-01 09:40:00,0,0.15,37.55,0.88,2.6,3.48,2.4,4.13,14.61,16.77,335,32,0
2022-06-01 09:45:00,0.04,Cal,38.56,0.55,2.12,2.67,2.41,4.21,14.7,14.04,308,32,0
2022-06-01 09:50:00,0,Cal,38,0.34,1.33,1.66,2.41,3.99,15.05,20.93,323.9,32,0
2022-06-01 09:55:00,0.04,Cal,38.81,0.07,1.07,1.14,2.4,3.98,14.71,15.54,327.3,32,0
2022-06-01 10:00:00,0,Cal,38.38,0.03,0.46,0.49,2.42,3.83,15.03,16.3,344.2,32,0
2022-06-01 10:05:00,0,Cal,38.92,0.04,0.32,0.36,2.37,3.44,15.37,12.57,351.1,31,0
2022-06-01 10:10:00,0,Cal,38.56,0.04,0.79,0.83,2.39,3.29,15.52,16.87,321.4,31,0
2022-06-01 10:15:00,0,Cal,38.77,0.33,0.84,1.17,2.4,3.41,15.39,21.75,334.1,31,0
2022-06-01 10:20:00,0,Cal,38.77,0.25,1.14,1.39,2.35,3.61,15.08,16.3,336.4,31,0
2022-06-01 10:25:00,0,Cal,38.64,0.32,1.54,1.86,2.39,3.88,15.6,17.33,340.2,31,0
2022-06-01 10:30:00,0.02,Cal,39,0.24,1.18,1.42,2.42,3.83,15.6,14.64,340,31,0
2022-06-01 10:35:00,0,Cal,39.04,0.13,0.83,0.95,2.36,3.58,15.72,20.25,330.1,31,0
2022-06-01 10:40:00,0,Cal,38.89,0.14,0.44,0.57,2.39,3.51,15.79,16.19,342.3,31,0
2022-06-01 10:45:00,0,Cal,38.7,0.13,0.59,0.72,2.43,3.7,15.88,14.23,348.5,31,0
2022-06-01 10:50:00,0,Cal,38.9,0.13,0.62,0.76,2.35,3.8,15.94,18.17,12.46,31,0
2022-06-01 10:55:00,0,Cal,38.95,0.24,0.57,0.81,2.39,3.67,15.82,16.95,356.3,32,0
2022-06-01 11:00:00,0,Cal,38.75,0.29,0.57,0.87,2.4,3.64,16.32,20.8,348.4,31,0
2022-06-01 11:05:00,0,Cal,38.99,0.01,0.33,0.34,2.34,3.5,16.26,16.43,343.2,31,0
2022-06-01 11:10:00,0.05,Cal,38.31,0.02,0,0,2.39,3.11,16.66,14.62,2.88,31,0
2022-06-01 11:15:00,0,Cal,38.43,0,0,0,2.41,2.97,16.83,14.89,358.8,31,0
2022-06-01 11:20:00,0,Cal,38.53,0,0.22,0.09,2.37,3.25,16.47,17.49,1.44,31,0
2022-06-01 11:25:00,0,Cal,38.32,0,0.18,0.17,2.4,3.84,16.03,21.8,342.5,32,0
2022-06-01 11:30:00,0,Cal,38.35,0.13,0,0.11,2.38,4.03,15.88,20.13,341,32,0
2022-06-01 11:35:00,0,Cal,38.27,0.04,0.18,0.22,2.36,3.8,16.13,14.82,354,32,0
2022-06-01 11:40:00,0.02,Cal,37.62,0,0.46,0.43,2.42,3.71,16.94,16.27,1.81,31,0
2022-06-01 11:45:00,0,Cal,38.34,0,0.33,0.06,2.37,3.9,16.14,18.58,349.9,31,0
2022-06-01 11:50:00,0,Cal,38.42,0,0.04,0,2.39,3.95,16.64,20.9,334.8,31,0
2022-06-01 11:55:00,0,Cal,38.37,0,0.37,0.1,2.41,3.84,16.78,16.6,353.5,31,0
2022-06-01 12:00:00,0,Cal,37.88,0,0.54,0.44,2.34,3.69,16.44,17.23,338.6,32,0
2022-06-01 12:05:00,0,Cal,37.27,0.07,0.42,0.49,2.38,3.6,15.91,16.03,342.9,33,0
2022-06-01 12:10:00,0,Cal,37.94,0,0.41,0.36,2.38,3.41,15.99,17.27,340.8,33,0
2022-06-01 12:15:00,0,Cal,38.02,0.09,0.38,0.47,2.34,3.35,16.92,19.06,325.7,31,0
2022-06-01 12:20:00,0.03,Cal,38.66,0.09,0.4,0.49,2.39,3.46,16.99,17.17,2.97,31,0
2022-06-01 12:25:00,0,Cal,38.6,0.07,0.27,0.35,2.38,3.53,16.78,17.13,357.5,31,0
2022-06-01 12:30:00,0,Cal,38.52,0.02,0.1,0.12,2.36,3.55,16.86,18.89,338.1,31,0
2022-06-01 12:35:00,0,Cal,38.35,0.18,0.39,0.58,2.41,3.7,16.89,18.72,338,31,0
2022-06-01 12:40:00,0,Cal,38.74,0.06,0.55,0.61,2.36,3.72,17.13,17.98,348.4,30,0
2022-06-01 12:45:00,0,Cal,38.38,0,0.6,0.38,2.36,3.66,16.87,21.56,339.2,30,0
2022-06-01 12:50:00,0,Cal,38.94,0,0.39,0.11,2.4,3.57,16.6,18.13,334.7,30,0
2022-06-01 12:55:00,0,Cal,38.69,0,0.16,0,2.35,3.54,16.42,18.5,342,31,0
2022-06-01 13:00:00,0.1,Cal,38.84,0,0.12,0.03,2.4,3.58,16.87,18.26,337.6,30,0
2022-06-01 13:05:00,0,Cal,39.27,0.14,0.01,0.15,2.4,3.49,17.17,19.3,346.2,29,0
2022-06-01 13:10:00,0,Cal,39.41,0.11,0.11,0.22,2.33,3.45,17.21,15.44,340.6,29,0
2022-06-01 13:15:00,0,Cal,38.86,0,0.33,0.23,2.36,3.58,17.6,15.69,357.8,29,0
2022-06-01 13:20:00,0,Cal,38.7,0,0.26,0.05,2.39,3.63,17.83,15.79,355,29,0
2022-06-01 13:25:00,0,Cal,39.37,0,0.15,0,2.33,3.55,17.5,19.34,350.8,28,0
2022-06-01 13:30:00,0,Cal,39.51,0,0.32,0.04,2.39,3.61,17.3,17.75,333.3,28,0
2022-06-01 13:35:00,0,Cal,39.18,0,0.72,0.4,2.44,3.84,17.72,18.26,350.9,28,0
2022-06-01 13:40:00,0,Cal,39.31,0,0.47,0.23,2.34,3.75,17.45,17.8,334,28,0
2022-06-01 13:45:00,0,Cal,38.89,0,0.27,0.16,2.37,3.71,17.98,15.12,2.46,28,0
2022-06-01 13:50:00,0,Cal,39.15,0,0.52,0.42,2.37,3.87,18.17,16.11,3.45,27,0
2022-06-01 13:55:00,0,Cal,39.29,0.13,0.63,0.76,2.34,4.18,17.87,17.38,332,27,0
2022-06-01 14:00:00,0,Cal,39.49,0.03,0.65,0.68,2.37,4.08,17.73,14.77,336.3,28,0
2022-06-01 14:05:00,0,Cal,39.37,0.04,0.68,0.72,2.37,3.97,17.74,20.29,346.4,28,0
2022-06-01 14:10:00,0,0.35,39.88,0.07,0.38,0.45,2.37,4.07,17.89,18.23,354.4,27,0
2022-06-01 14:15:00,0,0.3,39.5,0,0.16,0.1,2.41,4.01,17.78,13.62,5.94,28,0
2022-06-01 14:20:00,0,0.22,38.97,0.03,0.38,0.41,2.36,4.14,17.94,20.13,333,28,0
2022-06-01 14:25:00,0,0.2,38.85,0,0.25,0.22,2.35,4.13,17.86,17.35,1.06,28,0
2022-06-01 14:30:00,0,0.02,38.4,0,0.19,0,2.4,3.75,17.78,15.31,351.8,28,0
2022-06-01 14:35:00,0,0.26,38.43,0,0.4,0.07,2.33,3.82,17.86,17.83,9.7,28,0
2022-06-01 14:40:00,0,0.2,38.87,0,0.17,0,2.36,3.81,17.94,16.29,347.8,27,0
2022-06-01 14:45:00,0,0.16,38.86,0,0,0,2.38,3.61,17.94,22.33,341.5,27,0
2022-06-01 14:50:00,0,0.29,38.84,0,0,0,2.34,3.55,17.94,13.77,15.54,27,0
2022-06-01 14:55:00,0,0.08,38.68,0,0.33,0,2.36,3.46,18,19.94,336.6,27,0
2022-06-01 15:00:00,0,0.32,38.83,0,0.02,0,2.4,3.42,18.24,15.59,10.51,27,0
2022-06-01 15:05:00,0,0.12,38.42,0,0.15,0.01,2.36,3.33,18.23,14.82,11.75,27,0
2022-06-01 15:10:00,0,0.24,38.48,0,0.22,0.12,2.34,3.4,18.24,17.06,357.7,27,0
2022-06-01 15:15:00,0,0.16,38.61,0,0.15,0.07,2.37,3.54,18.29,18.26,1.75,27,0
2022-06-01 15:20:00,0,0.18,38.66,0,0.14,0.12,2.32,3.58,18.19,16.34,359.4,27,0
2022-06-01 15:25:00,0,0,38.12,0,0.45,0.43,2.34,3.73,18.15,18.95,5.06,28,0
2022-06-01 15:30:00,0,0.16,38.31,0.02,0.25,0.27,2.37,3.9,18.13,15.76,9.16,28,0
2022-06-01 15:35:00,0.01,0.17,38.7,0.02,0.15,0.18,2.33,4.08,18.18,18.13,359.3,28,0
2022-06-01 15:40:00,0,0.08,38.82,0,0.31,0.09,2.39,4.12,18.09,13.96,358,27,0
2022-06-01 15:45:00,0.08,0.07,38.73,0,0.16,0,2.43,4,18.19,14.55,15.87,27,0
2022-06-01 15:50:00,0,0,38.37,0,0.38,0,2.35,4,18.26,16.04,2.14,27,0
2022-06-01 15:55:00,0,0.11,39.09,0,0.33,0.04,2.33,3.93,18.33,20.67,348,27,0
2022-06-01 16:00:00,0,0.18,39.51,0,0.28,0.1,2.38,3.85,18.15,18.69,2.59,26,0
2022-06-01 16:05:00,0,0.25,39.21,0,0.19,0.08,2.35,3.79,18.37,14.43,351,27,0
2022-06-01 16:10:00,0,0,38.37,0,0.3,0.28,2.36,3.78,18.49,15.61,341.4,27,0
2022-06-01 16:15:00,0,0.17,38.34,0,0.31,0.29,2.36,3.78,18.23,21.56,335.7,28,0
2022-06-01 16:20:00,0,0.12,38.39,0,0.08,0,2.33,3.58,18.11,15.02,343.3,28,0
2022-06-01 16:25:00,0,0,38.22,0,0.23,0,2.32,3.45,18.28,14.98,15.35,28,0
2022-06-01 16:30:00,0,0.2,38.62,0,0.2,0.07,2.36,3.64,18.49,16.77,6.54,27,0
2022-06-01 16:35:00,0,0.19,38.87,0,0.04,0,2.34,3.65,18.46,14.73,356.9,27,0
2022-06-01 16:40:00,0,0.12,39.77,0,0.12,0.03,2.32,3.51,18.81,14.29,5,26,0
2022-06-01 16:45:00,0,0.11,40.07,0,0.08,0.07,2.37,3.49,18.85,15.48,23.67,25,0
2022-06-01 16:50:00,0,0.03,39.93,0,0.16,0.05,2.34,3.55,18.91,19.32,358.6,25,0
2022-06-01 16:55:00,0,0.15,40.24,0,0.14,0,2.32,3.59,18.48,16.62,348.7,26,0
2022-06-01 17:00:00,0,0.24,39.88,0,0.13,0,2.36,3.49,18.64,16.5,349.5,26,0
2022-06-01 17:05:00,0,0.12,41.29,0,0.03,0,2.34,3.59,18.65,18.25,352.4,25,0
2022-06-01 17:10:00,0,0.12,40.12,0,0.08,0,2.31,3.8,18.81,19.47,355.6,25,0
2022-06-01 17:15:00,0,0.21,40.35,0,0.15,0.09,2.36,3.78,18.49,13.76,352.2,26,0
2022-06-01 17:20:00,0,0.12,40.43,0,0.28,0.18,2.34,3.69,18.78,16.02,348.4,25,0
2022-06-01 17:25:00,0,0.08,40.14,0,0.36,0.3,2.35,4.06,18.66,18.32,357.1,25,0
2022-06-01 17:30:00,0,0,40.46,0.1,0.23,0.33,2.37,4.22,18.68,15.71,356.7,25,0
2022-06-01 17:35:00,0,0,40.15,0.06,0.34,0.4,2.34,4.24,18.77,13.52,351.5,25,0
2022-06-01 17:40:00,0,0.3,39.98,0.04,0.28,0.31,2.31,4.28,18.87,17.85,6.34,25,0
2022-06-01 17:45:00,0,0.1,40.22,0.03,0.07,0.1,2.35,3.96,18.71,12.42,15.21,26,0
2022-06-01 17:50:00,0,0.06,39.82,0.09,0.17,0.25,2.37,3.77,19.01,10.5,7.4,26,0
2022-06-01 17:55:00,0,0.42,39.78,0.12,0,0.12,2.33,3.75,19.18,14.71,359.2,25,0
2022-06-01 18:00:00,0,0.09,40.31,0,0.16,0.14,2.37,3.47,18.84,17.31,344.1,25,0
2022-06-01 18:05:00,0,0.05,39.59,0.04,0.26,0.3,2.34,3.3,18.81,14.69,344,26,0
2022-06-01 18:10:00,0,0.19,39.24,0.1,0.53,0.63,2.3,3.51,18.83,17.77,339,26,0
2022-06-01 18:15:00,0,0.18,39.07,0.11,0.57,0.68,2.34,3.76,18.54,17.82,324.9,27,0
2022-06-01 18:20:00,0.03,0.12,39.32,0.07,0.57,0.64,2.34,3.9,18.94,14.29,1.45,26,0
2022-06-01 18:25:00,0,0.01,40.07,0,0.22,0.19,2.33,3.81,18.9,12.9,8,25,0
2022-06-01 18:30:00,0,0.15,39.92,0,0.04,0,2.37,3.72,18.94,16.25,343.6,25,0
2022-06-01 18:35:00,0,0.14,39.83,0,0.44,0.28,2.36,3.85,18.85,17.11,336.3,25,0
2022-06-01 18:40:00,0,0,39.74,0,0.78,0.57,2.31,4.23,18.84,14.62,354,26,0
2022-06-01 18:45:00,0.02,0.07,39.75,0,0.42,0.16,2.35,4.06,18.75,16.6,345.6,26,0
2022-06-01 18:50:00,0,0.07,38.71,0,0.55,0.22,2.35,3.72,18.65,14.85,337.8,27,0
2022-06-01 18:55:00,0,0,39.86,0,0.97,0.68,2.33,3.65,18.7,13.61,2.49,26,0
2022-06-01 19:00:00,0,0,40.03,0,0.33,0.2,2.35,3.43,18.72,10.51,21.5,26,0
2022-06-01 19:05:00,0,0.25,40.51,0,0.24,0,2.36,3.18,18.65,16.59,341.6,26,0
2022-06-01 19:10:00,0,0.21,40.23,0,0.29,0,2.3,3.21,18.48,13.41,342.5,26,0
2022-06-01 19:15:00,0,0.17,39.83,0,0.32,0.02,2.33,3.45,18.3,20.09,334.9,26,0
2022-06-01 19:20:00,0,0.06,39.42,0,0.59,0.17,2.36,3.68,18.13,15.45,25.56,28,0
2022-06-01 19:25:00,0,0.18,38.74,0,0,0,2.29,3.52,17.92,13.3,33.34,29,0
2022-06-01 19:30:00,0,0.05,38.45,0,0,0,2.34,3.17,17.83,9.97,21.35,30,0
2022-06-01 19:35:00,0,0.12,38.35,0,0,0,2.35,3.03,17.83,11.63,24.97,30,0
2022-06-01 19:40:00,0,0.12,38.31,0,0.19,0,2.32,3.01,17.72,13.81,23.42,30,0
2022-06-01 19:45:00,0,0.11,38.37,0,0.01,0,2.33,3.1,17.62,14.23,19.38,30,0
2022-06-01 19:50:00,0,0.08,38.15,0,0,0,2.36,3.16,17.42,11.6,18.84,30,0
2022-06-01 19:55:00,0,0.13,37.93,0,0,0,2.32,3.16,17.37,7.96,24.77,31,0
2022-06-01 20:00:00,0,0.16,37.37,0,0.07,0,2.32,3.11,17.28,7.32,25.21,32,0
2022-06-01 20:05:00,0,0.11,37.29,0.03,0,0,2.35,3.08,17.16,10.85,22.66,32,0
2022-06-01 20:10:00,0,0.06,37.76,0,0,0,2.35,3.07,17.08,9.06,20.5,32,0
2022-06-01 20:15:00,0,0,37.08,0,0.02,0,2.32,3.1,16.84,9.37,21.14,32,0
2022-06-01 20:20:00,0,0,37.17,0,0.16,0.05,2.35,3.14,16.67,7.75,19.76,33,0
2022-06-01 20:25:00,0,0.31,36.97,0,0.21,0.1,2.37,3.15,16.51,8.17,9.43,33,0
2022-06-01 20:30:00,0,0.32,36.65,0,0.17,0.04,2.32,3.15,16.36,6.06,17.15,34,0
2022-06-01 20:35:00,0,0.03,36.07,0,0.06,0.02,2.35,3.22,16,5.21,25.56,35,0
2022-06-01 20:40:00,0,0.14,36.4,0.04,0.09,0.13,2.39,3.22,15.65,5.43,21.41,36,0
2022-06-01 20:45:00,0,0.16,36.25,0,0.07,0.06,2.34,3.14,15.41,5.63,16.14,36,0
2022-06-01 20:50:00,0,0.22,36.23,0,0,0,2.35,3.07,15.18,6.57,21.55,37,0
2022-06-01 20:55:00,0,0.3,35.78,0,0,0,2.38,3.06,14.9,5.51,25.68,38,0
2022-06-01 21:00:00,0,0.03,35.58,0,0.07,0,2.35,3.03,14.64,6.61,26.92,38,0
2022-06-01 21:05:00,0,0.13,35.47,0,0.04,0,2.33,3.05,14.45,4.96,27.09,39,0
2022-06-01 21:10:00,0,0.03,34.89,0,0.07,0.06,2.35,3.08,14.16,4.51,24.47,40,0
2022-06-01 21:15:00,0,0.12,34.38,0.01,0,0.01,2.39,3.08,13.67,3.63,19.41,41,0
2022-06-01 21:20:00,0,0,33.12,0.04,0.05,0.09,2.36,3.05,12.69,3.07,42.34,44,0
2022-06-01 21:25:00,0,0.03,32.49,0.17,0,0.12,2.33,3.11,11.95,3.32,59.12,47,0
2022-06-01 21:30:00,0,0.03,30.95,0,0.18,0.15,2.36,3.16,11.25,3.66,58.32,49,0
2022-06-01 21:35:00,0,0.04,31.08,0,0.1,0,2.4,3.17,10.82,4.17,52.25,51,0
2022-06-01 21:40:00,0,0.09,30.88,0,0,0,2.41,3.13,10.5,4.57,52.5,52,0
2022-06-01 21:45:00,0,0.14,31.57,0,0,0,2.36,3.02,10.18,4.25,58.65,53,0
2022-06-01 21:50:00,0,0.11,31.53,0,0.11,0.03,2.37,2.92,9.97,3.96,57.64,53,0
2022-06-01 21:55:00,0,0.02,30.51,0.03,0.17,0.2,2.38,2.95,9.54,4.05,66.03,54,0
2022-06-01 22:00:00,0.01,0,30.08,0.02,0,0,2.42,3.06,9.16,3.88,66.35,55,0
2022-06-01 22:05:00,0,0,30.66,0,0.01,0,2.43,3.02,8.97,3.65,70.39,55,0
2022-06-01 22:10:00,0,0,31.47,0,0.5,0.12,2.4,2.87,8.77,3.85,69.44,56,0
2022-06-01 22:15:00,0,0.1,32.03,0,0.4,0,2.4,2.9,8.56,3.53,66.2,56,0
2022-06-01 22:20:00,0,0.11,32.59,0,0.27,0.16,2.38,2.92,8.5,3.42,66.49,55,0
2022-06-01 22:25:00,0,0.24,32.5,0,0.35,0.19,2.42,2.84,8.47,3.05,71.76,55,0
2022-06-01 22:30:00,0,0,32.82,0,0.18,0.17,2.41,2.82,8.33,2.7,76.85,56,0
2022-06-01 22:35:00,0,0.2,32.25,0.05,0,0,2.38,2.85,8.13,2.89,74.53,56,0
2022-06-01 22:40:00,0,0.16,32.03,0.05,0,0.01,2.39,2.86,7.84,3.8,65.58,57,0
2022-06-01 22:45:00,0,0,30.7,0,0.07,0,2.4,2.8,7.56,3.5,63.34,58,0
2022-06-01 22:50:00,0,0.06,31.14,0,0,0,2.46,2.73,7.46,3.22,66.65,58,0
2022-06-01 22:55:00,0,0,31.94,0,0,0,2.42,2.69,7.38,3.52,62.76,58,0
2022-06-01 23:00:00,0,0.03,32.21,0,0.19,0,2.39,2.7,7.16,4.1,62.31,58,0
2022-06-01 23:05:00,0,0.06,32.78,0,0.05,0,2.38,2.8,6.91,4.73,59.65,58,0
2022-06-01 23:10:00,0,0.09,33.42,0,0.02,0,2.39,2.78,6.8,4.96,55.48,58,0
2022-06-01 23:15:00,0,0.19,33.79,0,0.06,0,2.43,2.73,6.76,4.82,57.4,58,0
2022-06-01 23:20:00,0,0.09,34.31,0.01,0,0,2.43,2.77,6.84,4.22,56.24,58,0
2022-06-01 23:25:00,0,0,34.24,0,0.13,0,2.43,2.73,6.8,3.71,57.73,58,0
2022-06-01 23:30:00,0,0.09,33.99,0,0.39,0.08,2.38,2.64,6.65,4.33,60.46,58,0
2022-06-01 23:35:00,0,0.26,33.5,0,0.06,0,2.38,2.7,6.47,4.17,61.12,59,0
2022-06-01 23:40:00,0,0,33.84,0,0,0,2.38,2.81,6.33,3.33,63.67,59,0
2022-06-01 23:45:00,0,0.02,33.28,0,0.05,0,2.39,2.84,6.26,3.31,61.06,59,0
2022-06-01 23:50:00,0,0,33.5,0,0.15,0,2.4,2.77,6.13,3.71,55.52,59,0
2022-06-01 23:55:00,0,0,32.61,0,0,0,2.42,2.66,5.74,3.54,56.42,60,0
2022-06-02 00:00:00,0,0,31.65,0,0,0,2.4,2.57,5.32,3.54,64.27,62,0
2022-06-02 00:05:00,0.05,0.03,Z/S,0,0,0,2.43,2.63,5.09,3.33,66.86,63,0
2022-06-02 00:10:00,0,0,Z/S,0,0.02,0,2.42,2.64,5.11,3.7,67.36,62,0
2022-06-02 00:15:00,0,0.09,Z/S,0,0,0,2.44,2.65,4.97,3.37,65.24,63,0
2022-06-02 00:20:00,0,0.11,Z/S,0,0,0,2.42,2.56,4.95,2.43,62.11,63,0
2022-06-02 00:25:00,0,0,Z/S,0,0,0,2.4,2.5,4.55,2.03,58.98,64,0
2022-06-02 00:30:00,0,0.06,Z/S,0,0,0,2.43,2.57,4.18,2.99,61.48,70,0
2022-06-02 00:35:00,0,0.26,Z/S,0,0.07,0,2.49,2.58,3.91,2.74,74.41,78,0
2022-06-02 00:40:00,0,0.29,Z/S,0,0.16,0.03,2.49,2.5,3.6,2.29,71.4,83,0
2022-06-02 00:45:00,0,0.19,Z/S,0,0.12,0,2.5,2.55,3.37,2.59,77.53,83,0
