Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS04, L1, 5Mn
Exported On:,2022/08/24,10:48
Date Range:,2015/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOX (ppb), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-06-15 21:00:00,19.19,0.51,1.84,3.57,25.97,29.54,10.07,39.35,1.84,0,19.61,51,20.13,325.8
2022-06-15 21:05:00,11.34,0.31,1.83,2.72,24.52,27.24,11.2,43.26,1.83,0,19.62,51,19.18,324.8
2022-06-15 21:10:00,15.22,0.29,1.83,2.57,23.3,25.88,10.2,45.79,1.83,0,19.57,51,20.66,326.7
2022-06-15 21:15:00,8.91,0.35,1.83,2.71,23.99,26.71,11.96,47.37,1.83,0,19.57,51,19.87,327.7
2022-06-15 21:20:00,7.48,0.12,1.82,1.62,21.36,22.98,11.59,47.74,1.82,0,19.5,51,21.14,325.4
2022-06-15 21:25:00,10.8,0.15,1.83,2.46,23.45,25.91,9.55,47.87,1.83,0,19.46,51,20.56,324.7
2022-06-15 21:30:00,5.57,0.11,1.82,2.09,22.46,24.55,11.8,47.79,1.82,0,19.3,52,18.83,326.6
2022-06-15 21:35:00,2.98,0.14,1.81,1.02,18.46,19.48,15.01,47.45,1.81,0,19.18,52,19.34,328
2022-06-15 21:40:00,2.5,0,1.8,0.58,15.43,16.01,15.38,46.87,1.8,0,19.1,53,18.31,328
2022-06-15 21:45:00,1.89,0.13,1.78,0.33,13.67,14.01,18.23,46.12,1.78,0,19.1,53,19.11,329.3
2022-06-15 21:50:00,2.06,0.14,1.78,0.07,12.65,12.72,16.96,45.36,1.78,0,19.02,53,19.05,328.5
2022-06-15 21:55:00,1.55,0.06,1.78,0.15,12.77,12.92,17.79,42.99,1.78,0,18.95,53,21.06,328.3
2022-06-15 22:00:00,1.35,0,1.78,0.11,10.85,10.95,18.46,38.66,1.78,0,18.82,54,20.72,329.7
2022-06-15 22:05:00,0.91,0.04,1.76,0.31,8.38,8.69,22.14,33.96,1.76,0,18.78,54,22.31,330.8
2022-06-15 22:10:00,0.8,0,1.77,0.18,4.87,5.05,23.77,29.85,1.77,0,18.68,55,20.42,328.2
2022-06-15 22:15:00,0.72,0,1.77,0.12,3.76,3.88,24.57,27.19,1.77,0,18.55,55,21.31,325.5
2022-06-15 22:20:00,0.7,0.1,1.77,0.43,3,3.43,24.31,26,1.77,0,18.52,55,22.29,329.9
2022-06-15 22:25:00,0.44,0.14,1.77,0.58,3.16,3.74,23.94,25.67,1.77,0,18.57,55,22.38,330.4
2022-06-15 22:30:00,0.57,0.11,1.79,0.72,4.06,4.78,22.58,25.59,1.79,0,18.47,56,20.3,329.3
2022-06-15 22:35:00,0.82,0,1.78,0.71,4.38,5.09,22.89,25.5,1.78,0,18.31,56,20.98,332.9
2022-06-15 22:40:00,0.53,0,1.78,0.5,3.17,3.66,23.6,25.35,1.78,0,18.17,57,20.33,330.7
2022-06-15 22:45:00,0.45,0,1.79,0.48,2.42,2.9,24.39,25.25,1.79,0,18.16,57,20.88,330.1
2022-06-15 22:50:00,0.46,0,1.79,0.3,2.37,2.67,24.48,25.12,1.79,0,18.04,57,19.02,330.9
2022-06-15 22:55:00,0.36,0,1.79,0.42,1.5,1.92,25.07,24.85,1.79,0,17.93,58,19.14,329.4
2022-06-15 23:00:00,0.48,0.07,1.8,0.39,1.7,2.09,24.66,24.58,1.8,0,17.9,58,19.39,328.6
2022-06-15 23:05:00,0.42,0,1.83,0.37,2.19,2.56,23.77,24.35,1.83,0,17.75,58,19.09,330.6
2022-06-15 23:10:00,0.45,0,1.83,0.4,2.69,3.09,22.96,23.95,1.83,0,17.66,59,18.13,333.6
2022-06-15 23:15:00,0.41,0,1.83,0.34,2.99,3.33,23.03,23.79,1.83,0,17.58,59,17.26,328.9
2022-06-15 23:20:00,0.38,0,1.84,0.41,3.38,3.8,22.29,23.64,1.84,0,17.51,60,17.64,328.9
2022-06-15 23:25:00,0.23,0.04,1.85,0.53,3.93,4.47,21.66,23.43,1.85,0,17.41,60,17.09,328.3
2022-06-15 23:30:00,0.24,0.13,1.83,0.46,3.44,3.9,22.43,23.35,1.83,0,17.41,60,17.93,328.9
2022-06-15 23:35:00,0.36,0.06,1.83,0.61,3.7,4.32,21.5,23.27,1.83,0,17.4,60,16.94,328.1
2022-06-15 23:40:00,0.24,0,1.85,0.65,5.16,5.8,20.02,23.22,1.85,0,17.27,60,16.56,328
2022-06-15 23:45:00,0.46,0,1.87,0.8,6.33,7.12,19.22,23.28,1.87,0,17.14,61,16.09,328.5
2022-06-15 23:50:00,0.5,0,1.87,0.69,6.83,7.52,18.13,23.39,1.87,0,17.12,61,16.14,326.1
2022-06-15 23:55:00,0.5,0,1.88,0.63,7.86,8.49,17.1,23.51,1.88,0,17.14,61,17.78,329.6
2022-06-16 00:00:00,0.37,0.03,Z/S,0.42,9.45,9.86,16.27,23.66,Z/S,Z/S,17.1,61,17.66,327.7
2022-06-16 00:05:00,Z/S,0.07,Z/S,0.31,9.55,9.87,16.53,23.79,Z/S,Z/S,17.1,62,16.63,328.8
2022-06-16 00:10:00,Z/S,0,Z/S,0.17,9.73,9.9,15.6,23.81,Z/S,Z/S,16.98,62,15.88,328.3
2022-06-16 00:15:00,Z/S,0.15,Z/S,0.06,10.96,11.02,14.88,23.92,Z/S,Z/S,16.88,63,16.03,331.2
2022-06-16 00:20:00,347.6,0.11,6.56,0.23,11.66,11.89,13.73,24.11,2.73,3.827,16.74,64,14.46,330.1
2022-06-16 00:25:00,Z/S,0.11,Z/S,0.42,11.55,11.97,14,24.07,Z/S,Z/S,16.62,64,15.87,329.8
2022-06-16 00:30:00,Z/S,0,Z/S,0.66,11.62,12.28,14.02,24.02,Z/S,Z/S,16.68,64,15.24,329.2
2022-06-16 00:35:00,Z/S,0.09,Z/S,0.63,11.32,11.95,13.39,24.01,Z/S,Z/S,16.6,64,15.33,329.4
2022-06-16 00:40:00,Z/S,0,Z/S,0.52,12.14,12.66,12.62,24,Z/S,Z/S,16.6,64,15.07,331.2
2022-06-16 00:45:00,Z/S,0.07,Z/S,0.44,13.04,13.48,11.96,23.95,Z/S,Z/S,16.51,64,15.81,332.5
2022-06-16 00:50:00,0.99,0.11,0.01,0.23,13.67,13.89,10.8,23.8,0.01,0,16.47,65,15.09,330.2
2022-06-16 00:55:00,Z/S,0.21,Z/S,0.07,15.29,15.36,10.03,23.54,Z/S,Z/S,16.38,65,15.26,330.4
2022-06-16 01:00:00,Z/S,0,Z/S,0.2,15.65,15.85,10.34,23.43,Z/S,Z/S,16.29,66,15.11,331.4
2022-06-16 01:05:00,0.2,Z/S,1.93,0.26,14.71,14.97,11.21,23.29,1.93,0,16.34,65,15.73,331.1
2022-06-16 01:10:00,0.51,Z/S,1.91,0.28,13.55,13.83,11.69,23.14,1.91,0,16.3,66,15.82,331.8
2022-06-16 01:15:00,0.34,Z/S,1.89,0.33,12.64,12.97,12.55,23.15,1.89,0,16.22,66,14.6,331
2022-06-16 01:20:00,0.36,31.85,1.88,0.39,11.89,12.29,13.02,23.03,1.88,0,16.2,66,17.54,331.9
2022-06-16 01:25:00,0.55,Z/S,1.87,0.42,11.1,11.52,13.55,22.68,1.87,0,16.2,66,16.53,330.1
2022-06-16 01:30:00,0.22,Z/S,1.87,0.38,10.5,10.89,13.74,22.58,1.87,0,16.2,66,16.19,330.2
2022-06-16 01:35:00,0.37,Z/S,1.85,0.18,9.55,9.73,14.73,22.43,1.85,0,16.2,66,15.95,329.7
2022-06-16 01:40:00,0.29,Z/S,1.85,0.05,9.75,9.8,14.5,22.06,1.85,0,16.25,65,15.04,330.3
2022-06-16 01:45:00,0.45,Z/S,1.84,0.09,9.05,9.14,14.71,21.5,1.84,0,16.2,65,16.98,330.2
2022-06-16 01:50:00,0.35,0,1.85,0.23,8.6,8.83,15.14,21.13,1.85,0,16.17,66,17.68,332.4
2022-06-16 01:55:00,0.4,Z/S,1.85,0.38,7.87,8.25,15.72,20.85,1.85,0,16.08,66,16.54,331.3
2022-06-16 02:00:00,0.28,Z/S,1.84,0.47,7.46,7.92,15.18,20.04,1.84,0,16.06,66,16.96,330.3
2022-06-16 02:05:00,0.31,0.04,1.82,0.49,7.36,7.85,Z/S,19.19,1.82,0,16.1,66,15.9,330.5
2022-06-16 02:10:00,0.39,0.12,1.83,0.6,6.11,6.71,Z/S,18.73,1.83,0,16.07,65,18.56,334.4
2022-06-16 02:15:00,0.42,0.1,1.83,0.41,5.61,6.02,Z/S,17.64,1.83,0,16.09,65,17.85,333.4
2022-06-16 02:20:00,0.26,0.12,1.83,0.53,4.8,5.33,285.9,16.67,1.83,0,15.9,66,14.9,334.4
2022-06-16 02:25:00,0.34,0.14,1.81,0.59,3.67,4.27,Z/S,16.04,1.81,0,15.73,67,15.46,335.7
2022-06-16 02:30:00,0.4,0.05,1.8,0.55,2.84,3.39,Z/S,15.28,1.8,0,15.55,68,13.56,331.8
2022-06-16 02:35:00,0.18,0.15,1.79,0.71,2.19,2.91,Z/S,14.81,1.79,0,15.4,68,13.09,334.8
