Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS18, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), NO (ppb), NO2 (ppb), NOx (ppb), PM2.5 (ug/m3), O3 (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), TRS (ppb), CO (ppm), CO2 (ppm), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C), PC (mm), GR W/m2, LW % of range, Wind Speed @ 20m (km/h), Wind Direction @ 20m (deg.)
2022-05-24 23:15:00,0.21,-0.08,0.47,0.39,2.78,20.46,2.03,2.03,0,0.21,0.17,437.6,n/d,n/d,82,5.12,0,0.05,276.3,7.4,75.37
2022-05-24 23:20:00,-0.03,-0.06,0.43,0.37,2.86,20.52,2.03,2.03,0,0.28,0.16,437.8,n/d,n/d,82,5.16,0,0.04,276.6,8.92,77.54
2022-05-24 23:25:00,0.14,-0.06,0.44,0.38,2.85,19.61,2.03,2.03,0,0.22,0.17,438.1,n/d,n/d,83,5.2,0,0.09,277.2,6.31,78.68
2022-05-24 23:30:00,0.03,-0.07,0.39,0.32,2.79,19.91,2.03,2.03,0,0.23,0.16,437.5,n/d,n/d,82,5.26,0,0.14,276.2,7.84,85.3
2022-05-24 23:35:00,0.07,-0.07,0.4,0.32,2.77,19.66,2.03,2.03,0,0.22,0.17,437.8,n/d,n/d,82,5.3,0,0.05,275.4,7.63,77.34
2022-05-24 23:40:00,0.06,-0.08,0.43,0.35,2.86,19.73,2.04,2.04,0,0.25,0.18,437.5,n/d,n/d,83,5.29,0,0.03,275.4,7.01,66.63
2022-05-24 23:45:00,0.1,-0.07,0.46,0.39,2.91,19.49,2.03,2.03,0,0.25,0.17,438.1,n/d,n/d,83,5.4,0,0,274.6,7.04,38.75
2022-05-24 23:50:00,0.04,-0.06,0.43,0.37,2.94,18.79,2.04,2.04,0,0.21,0.17,439.7,n/d,n/d,82,5.44,0,0.05,273.9,5.44,4.69
2022-05-24 23:55:00,-0.14,-0.05,0.53,0.48,2.93,18.75,2.04,2.04,0,0.23,0.17,439.7,n/d,n/d,83,5.24,0,0.03,273.9,6.53,39.99
2022-05-25 00:00:00,-0.09,-0.07,0.69,0.62,2.94,18.39,2.04,2.04,0,0.2,0.17,439,n/d,n/d,83,5.3,0,0.01,274,7.08,41.53
2022-05-25 00:05:00,0.02,Z/S,Z/S,Z/S,2.97,18.3,2.04,2.04,0,0.27,0.17,439,n/d,n/d,83,5.4,0,0.04,274,7.81,60.1
2022-05-25 00:10:00,-0.11,Z/S,Z/S,Z/S,2.97,18.02,2.04,2.04,0,0.22,0.17,438.9,n/d,n/d,83,5.4,0,0.02,274,8.02,68.49
2022-05-25 00:15:00,-0.02,Z/S,Z/S,Z/S,2.95,18.3,2.04,2.04,0,0.27,0.16,438.5,n/d,n/d,83,5.45,0,0.07,274.1,9.14,68.58
2022-05-25 00:20:00,0.25,Z/S,Z/S,Z/S,2.88,17.8,2.04,2.04,0,0.2,0.17,439.1,n/d,n/d,83,5.46,0,0.1,274.1,8.8,75.97
2022-05-25 00:25:00,0.19,Z/S,Z/S,Z/S,2.87,17.74,2.04,2.04,0,0.18,0.17,439.3,n/d,n/d,83,5.4,0,0.06,274.3,6.82,60.03
2022-05-25 00:30:00,0.3,Z/S,Z/S,Z/S,2.92,17.01,2.05,2.05,0,0.23,0.16,439.2,n/d,n/d,83,5.36,0,0.05,274.8,8.32,52.57
2022-05-25 00:35:00,0.08,Z/S,Z/S,Z/S,2.98,16.89,2.04,2.04,0,0.19,0.17,439.6,n/d,n/d,83,5.24,0,0.08,275.6,6.49,51.68
2022-05-25 00:40:00,-0.02,Z/S,Z/S,Z/S,2.94,16.7,2.05,2.05,0,0.19,0.17,440.4,n/d,n/d,84,5.13,0,0.02,275.9,4.65,31.66
2022-05-25 00:45:00,-0.05,Z/S,Z/S,Z/S,2.9,16.76,2.05,2.05,0,0.2,0.17,441.5,n/d,n/d,85,4.95,0,0.2,276.5,4.74,63.7
2022-05-25 00:50:00,0.01,Z/S,Z/S,Z/S,2.91,17.05,2.05,2.05,0,0.23,0.17,439.4,n/d,n/d,85,4.8,0,0.08,278.7,8.12,63.05
2022-05-25 00:55:00,-0.04,Z/S,Z/S,Z/S,3.02,16.8,2.05,2.05,0,0.22,0.14,439.4,n/d,n/d,86,4.66,0,0.24,282.1,7.35,60.06
2022-05-25 01:00:00,0.15,-0.06,0.88,0.82,3.09,16.76,2.05,2.05,0,0.22,0.17,440.2,n/d,n/d,86,4.52,0,0.32,285.9,6.62,83.7
2022-05-25 01:05:00,0,-0.04,0.74,0.7,3.04,16.73,2.04,2.04,0,0.21,Z/S,440.2,n/d,n/d,87,4.34,0,0.53,289.5,7.13,89.6
2022-05-25 01:10:00,0.05,-0.04,0.71,0.68,3,16.85,2.05,2.05,0,0.26,Z/S,439.9,n/d,n/d,88,4.22,0,0.33,293.7,7.95,75.36
2022-05-25 01:15:00,0.18,-0.05,0.73,0.68,3.06,16.66,2.04,2.04,0,0.19,Z/S,440,n/d,n/d,88,4.08,0,0.14,297.5,8.09,69.11
2022-05-25 01:20:00,0.04,-0.08,0.71,0.63,3.06,16.56,2.05,2.05,0,0.25,Z/S,440.5,n/d,n/d,88,4.17,0,-0.01,300.9,6.34,57.35
2022-05-25 01:25:00,0.02,-0.03,0.65,0.62,3,16.2,2.05,2.05,0,0.23,Z/S,441.7,n/d,n/d,88,4.09,0,0.02,304.9,7.1,51.95
2022-05-25 01:30:00,0.02,-0.06,0.65,0.59,3.03,16.35,2.19,2.04,0.147,0.22,Z/S,441.9,n/d,n/d,88,3.97,0,-0.01,308,7.01,43.94
2022-05-25 01:35:00,0.08,-0.02,0.64,0.62,3.01,16.07,2.05,2.05,0,0.23,Z/S,442.9,n/d,n/d,88,3.75,0,0.11,311.5,6.38,36.53
2022-05-25 01:40:00,0.01,-0.05,0.81,0.76,3,16.27,2.15,2.05,0.108,0.22,Z/S,442.2,n/d,n/d,89,3.43,0,0.03,315.1,7.13,36.59
2022-05-25 01:45:00,-0.03,-0.09,1.23,1.15,3.02,16.14,2.06,2.06,0,0.22,Z/S,441.2,n/d,n/d,91,3.4,0,0,319,6.46,35.7
2022-05-25 01:50:00,0.15,-0.08,2,1.92,2.99,15.2,2.06,2.06,0,0.31,Z/S,441.8,n/d,n/d,91,3.34,0,0.01,322.7,6.42,32.06
2022-05-25 01:55:00,-0.04,-0.05,3.12,3.07,2.94,14.44,2.07,2.07,0,0.27,Z/S,442.4,n/d,n/d,91,3.37,0,-0.02,326.1,6.87,35.72
2022-05-25 02:00:00,-0.04,-0.07,2.86,2.79,2.91,14.66,2.07,2.07,0,0.28,Z/S,441.8,n/d,n/d,90,3.28,0,0.16,330.6,6.41,22.47
2022-05-25 02:05:00,0.1,-0.07,3.82,3.75,2.94,13.45,2.08,2.08,0,0.23,0.15,Z/S,n/d,n/d,91,2.86,0,0.25,335.4,6.63,6.44
2022-05-25 02:10:00,0.07,-0.05,3.93,3.88,2.98,13.11,2.23,2.07,0.167,0.21,0.16,Z/S,n/d,n/d,93,2.69,0,0.23,340.2,6.9,6.9
2022-05-25 02:15:00,0,-0.07,4.98,4.91,3.03,12.66,2.04,2.04,0,0.27,0.16,Z/S,n/d,n/d,94,2.89,0,0.06,345.4,7.99,5.06
2022-05-25 02:20:00,-0.1,-0.07,4.48,4.41,3.04,12.44,2.04,2.04,0,0.23,0.16,Z/S,n/d,n/d,93,2.85,0,0.28,351.1,7.02,5.61
2022-05-25 02:25:00,-0.2,-0.05,4.43,4.39,3.04,12.4,2.04,2.04,0,0.24,0.16,Z/S,n/d,n/d,93,2.6,0,0.44,357.5,6.93,9.49
2022-05-25 02:30:00,-0.05,-0.07,3.36,3.29,3.14,13.94,2.04,2.04,0,0.24,0.15,Z/S,n/d,n/d,94,2.58,0,0.13,364.2,8.22,10.16
2022-05-25 02:35:00,-0.01,-0.03,3.18,3.14,3.23,13.92,2.03,2.03,0,0.18,0.16,Z/S,n/d,n/d,94,2.59,0,0.28,371.2,7.57,6.78
2022-05-25 02:40:00,-0.04,-0.06,3.23,3.16,3.22,14.14,2.03,2.03,0,0.21,0.14,Z/S,n/d,n/d,94,2.36,0,0.32,378.4,7.73,7.01
2022-05-25 02:45:00,0.02,-0.07,3.33,3.26,3.23,14.22,2.03,2.03,0,0.23,0.15,Z/S,n/d,n/d,94,2.33,0,0.24,385.7,7.8,359.3
2022-05-25 02:50:00,0.08,-0.06,3.06,3,3.25,13.63,2.03,2.03,0,0.19,0.16,Z/S,n/d,n/d,94,2.15,0,0.47,393.4,6.87,355.3
2022-05-25 02:55:00,-0.15,-0.03,2.74,2.72,3.24,13.68,2.24,2.03,0.209,0.28,0.16,Z/S,n/d,n/d,95,2.08,0,0.5,401.4,6.85,354.2
2022-05-25 03:00:00,-0.13,-0.07,2.67,2.6,3.19,14.51,2.03,2.03,0,0.2,0.15,Z/S,n/d,n/d,95,2.07,0,0.45,409.6,7.05,1.95
2022-05-25 03:05:00,Z/S,-0.06,2.44,2.37,3.18,15.01,Z/S,Z/S,Z/S,0.22,0.16,442.3,n/d,n/d,96,2.13,0,0.3,418.1,7.53,8.83
2022-05-25 03:10:00,Z/S,-0.06,2.21,2.16,3.24,15.96,Z/S,Z/S,Z/S,0.22,0.16,442.7,n/d,n/d,96,2.32,0,0.04,425.8,8.91,7.16
2022-05-25 03:15:00,Z/S,-0.07,1.57,1.51,3.34,16.79,Z/S,Z/S,Z/S,0.28,0.15,442.2,n/d,n/d,95,2.53,0,0.09,433.1,8.13,6.8
2022-05-25 03:20:00,Z/S,-0.09,1.19,1.1,3.38,16.68,Z/S,Z/S,Z/S,0.24,0.16,443,n/d,n/d,94,2.46,0,0.15,442.9,6.99,15.39
2022-05-25 03:25:00,Z/S,-0.09,0.92,0.83,3.35,17.16,Z/S,Z/S,Z/S,0.18,0.16,442.8,n/d,n/d,94,2.55,0,0.04,457.6,6.73,24.17
2022-05-25 03:30:00,Z/S,-0.06,0.78,0.72,3.33,17.04,Z/S,Z/S,Z/S,0.2,0.16,442.9,n/d,n/d,93,2.48,0,0.75,477.4,6.58,17.62
2022-05-25 03:35:00,Z/S,-0.08,0.7,0.62,3.3,17.13,Z/S,Z/S,Z/S,0.27,0.17,442.3,n/d,n/d,93,2.17,0,0.86,492.1,5.23,357.6
2022-05-25 03:40:00,Z/S,-0.04,0.51,0.48,3.32,17.7,Z/S,Z/S,Z/S,0.23,0.16,441.7,n/d,n/d,94,1.94,0,0.96,501.1,5.75,340.8
2022-05-25 03:45:00,Z/S,-0.08,0.6,0.52,3.36,16.54,Z/S,Z/S,Z/S,0.24,0.16,442.7,n/d,n/d,95,1.9,0,1.61,508.2,6.1,336.2
2022-05-25 03:50:00,Z/S,-0.06,0.59,0.53,3.38,17.52,Z/S,Z/S,Z/S,0.21,0.16,442.2,n/d,n/d,95,1.87,0,2.51,514.8,5.16,359.7
2022-05-25 03:55:00,Z/S,-0.11,0.66,0.55,3.38,17.15,Z/S,Z/S,Z/S,0.2,0.16,442.2,n/d,n/d,96,2.03,0,3.17,520.4,6.36,2.18
2022-05-25 04:00:00,Z/S,-0.05,0.65,0.6,3.41,17.86,Z/S,Z/S,Z/S,0.2,0.15,441.9,n/d,n/d,96,2.13,0,4.27,525.7,7.36,12.51
2022-05-25 04:05:00,-0.08,-0.05,0.53,0.48,3.44,18.12,2.03,2.03,0,Z/S,0.15,441.9,n/d,n/d,96,2.13,0,4.85,531.1,7.61,25.61
2022-05-25 04:10:00,-0.19,-0.02,0.51,0.49,3.46,17.16,2.03,2.03,0,Z/S,0.16,442.7,n/d,n/d,96,2.23,0,6.92,536.6,5.38,28.22
2022-05-25 04:15:00,0.03,-0.07,0.6,0.53,3.47,18.16,2.03,2.03,0,Z/S,0.16,442.4,n/d,n/d,96,2.25,0,9.48,542.4,7.4,47.81
2022-05-25 04:20:00,0.06,-0.04,0.54,0.5,3.45,17.48,2.03,2.03,0,Z/S,0.16,443,n/d,n/d,95,2.19,0,10.95,548.3,7.83,61.27
2022-05-25 04:25:00,-0.01,-0.05,0.63,0.58,3.39,17.81,2.03,2.03,0,Z/S,0.16,442.4,n/d,n/d,95,2.11,0,13.81,554.2,8.43,73.73
2022-05-25 04:30:00,-0.11,-0.08,0.68,0.6,3.34,18.28,2.04,2.04,0,Z/S,0.16,441.9,n/d,n/d,95,2.23,0,19.35,561.1,9.8,77.68
2022-05-25 04:35:00,-0.14,0.01,0.67,0.68,3.26,17.92,2.04,2.04,0,Z/S,0.16,442.2,n/d,n/d,95,2.27,0,25.4,568.4,8.22,71.86
2022-05-25 04:40:00,-0.08,-0.03,0.94,0.91,3.15,18.27,2.04,2.04,0,Z/S,0.16,441.1,n/d,n/d,95,2.45,0,20.9,575.6,7.37,70.72
2022-05-25 04:45:00,-0.09,-0.02,0.93,0.91,3.1,17.88,2.04,2.04,0,Z/S,0.16,441.3,n/d,n/d,94,2.43,0,21.19,583.5,7.57,77.13
2022-05-25 04:50:00,-0.09,-0.02,0.88,0.86,3.15,18.66,2.04,2.04,0,Z/S,0.17,440.9,n/d,n/d,94,2.58,0,25.38,590,9.16,81
2022-05-25 04:55:00,-0.08,-0.01,0.86,0.85,3.19,18.1,2.04,2.04,0,Z/S,0.17,441.4,n/d,n/d,93,2.69,0,46.21,596.6,9.24,80.2
2022-05-25 05:00:00,0,0.02,0.97,0.99,3.18,17.96,2.05,2.05,0,0.25,0.16,441.3,n/d,n/d,92,2.96,0,57.12,601.4,8.91,76.5
2022-05-25 05:05:00,-0.03,0.02,1.16,1.18,3.19,Z/S,2.05,2.05,0,0.24,0.17,441.9,n/d,n/d,91,3.16,0,62.75,605.7,8.38,77.5
2022-05-25 05:10:00,0,0.08,1.07,1.15,3.18,Z/S,2.05,2.05,0,0.24,0.15,441.7,n/d,n/d,90,3.36,0,66.63,610,9.51,88.9
2022-05-25 05:15:00,0.1,0.06,0.93,0.98,3.12,Z/S,2.05,2.05,0,0.22,0.16,442,n/d,n/d,89,3.32,0,76.17,614.3,8.57,96.9
2022-05-25 05:20:00,-0.06,0.04,0.81,0.85,3.1,Z/S,2.04,2.04,0,0.21,0.16,442.4,n/d,n/d,90,3.37,0,83.6,617,8.07,100.6
2022-05-25 05:25:00,-0.12,0.04,0.77,0.81,3.15,Z/S,2.05,2.05,0,0.25,0.16,441.9,n/d,n/d,89,3.52,0,70.42,619.2,9.42,98.7
2022-05-25 05:30:00,-0.15,0.04,0.7,0.74,3.17,Z/S,2.05,2.05,0,0.22,0.17,441.9,n/d,n/d,88,3.6,0,82.4,621.1,10.31,95.7
2022-05-25 05:35:00,0.04,0.01,0.66,0.67,3.13,Z/S,2.04,2.04,0,0.24,0.16,441.9,n/d,n/d,88,3.63,0,125.9,621.7,9.1,104.9
2022-05-25 05:40:00,-0.09,0.03,0.61,0.64,3.12,Z/S,2.04,2.04,0,0.22,0.17,442.5,n/d,n/d,87,3.72,0,151.5,618.2,8.47,101.3
2022-05-25 05:45:00,0,0.05,0.62,0.67,3.14,Z/S,2.04,2.04,0,0.24,0.16,442.5,n/d,n/d,86,3.92,0,133.9,616.5,8.24,104.7
2022-05-25 05:50:00,0.12,0.11,0.64,0.74,3.2,Z/S,2.05,2.05,0,0.22,0.16,442.3,n/d,n/d,85,4.2,0,126.4,613.2,6.83,102.4
2022-05-25 05:55:00,-0.08,0.11,0.65,0.75,3.24,Z/S,2.05,2.05,0,0.25,0.17,441.7,n/d,n/d,83,4.44,0,102.5,604.2,7.26,90.2
2022-05-25 06:00:00,0.03,0.12,0.79,0.9,3.16,Z/S,2.04,2.04,0,0.24,0.17,441.5,n/d,n/d,83,4.67,0,100.7,596.4,7.4,82
2022-05-25 06:05:00,0.11,0.16,0.72,0.88,3.12,18.46,2.04,2.04,0,0.23,0.17,441.5,n/d,n/d,82,4.86,0,207.7,587.2,7.32,80.3
2022-05-25 06:10:00,0.05,0.22,0.83,1.05,3.12,18.63,2.04,2.04,0,0.2,0.16,441.1,n/d,n/d,80,5.18,0,204.2,577.8,6.36,68.69
2022-05-25 06:15:00,0.9,0.4,1.13,1.53,3.16,17.78,2.05,2.05,0,0.24,0.16,442.7,n/d,n/d,79,5.63,0,219.6,566.3,5.68,41.46
2022-05-25 06:20:00,1.23,0.67,1.67,2.35,3.21,17.68,2.05,2.05,0,0.27,0.17,443.6,n/d,n/d,79,5.68,0,234.6,551.2,5.63,63.92
2022-05-25 06:25:00,2.18,1.04,2.4,3.43,3.28,17.06,2.05,2.05,0,0.21,0.16,446.5,n/d,n/d,78,6.22,0,283.6,532.7,6.91,72.5
2022-05-25 06:30:00,1.74,0.96,2.14,3.1,3.3,16.71,2.05,2.05,0,0.24,0.17,445.3,n/d,n/d,76,6.49,0,328.3,513.3,6.1,61.54
2022-05-25 06:35:00,2.44,1.1,2.23,3.32,3.28,17,2.05,2.05,0,0.21,0.18,447,n/d,n/d,74,6.69,0,315.9,476.3,4.03,67.95
2022-05-25 06:40:00,2.35,1.15,2.12,3.27,3.28,17.41,2.05,2.05,0,0.27,0.17,446.3,n/d,n/d,73,7.14,0,355,452.4,3.83,79.04
2022-05-25 06:45:00,2.77,1.15,2.13,3.28,3.33,18.09,2.05,2.05,0,0.25,0.18,446.7,n/d,n/d,73,7.15,0,349.5,429.1,4.96,40.36
2022-05-25 06:50:00,1.91,1.5,2.28,3.78,3.4,15.21,2.05,2.05,0,0.17,0.19,447.7,n/d,n/d,72,7.53,0,384.5,403,4.7,345.8
2022-05-25 06:55:00,1.84,1.51,2.35,3.86,3.49,16.09,2.05,2.05,0,0.23,0.18,447.8,n/d,n/d,70,7.91,0,435.6,378.5,3.78,51.86
2022-05-25 07:00:00,1.77,1.5,2.27,3.77,3.46,17.54,2.05,2.05,0,0.27,0.17,447.3,n/d,n/d,69,8.19,0,494.7,347.5,5.17,59.94
2022-05-25 07:05:00,1.75,1.47,2.44,3.9,3.41,17.27,2.05,2.05,0,0.21,0.17,446.8,n/d,n/d,67,8.76,0,463.9,313.2,6.04,76.17
2022-05-25 07:10:00,1.41,1.09,2.47,3.56,3.45,18.67,2.05,2.05,0,0.19,0.16,446.2,n/d,n/d,66,8.54,0,218.1,293.9,5.81,95.8
2022-05-25 07:15:00,1.36,0.87,2.42,3.29,3.49,18,2.05,2.05,0,0.25,0.17,445.6,n/d,n/d,69,7.94,0,219.9,291.5,5.92,47.98
2022-05-25 07:20:00,1.23,0.76,2.23,2.99,3.4,18.06,2.05,2.05,0,0.22,0.17,444.7,n/d,n/d,70,7.94,0,224.3,289,3.72,358.9
2022-05-25 07:25:00,1.01,0.91,2.23,3.14,3.41,15.53,2.06,2.06,0,0.26,0.17,445.6,n/d,n/d,71,7.85,0,224.4,286.3,4.65,343.3
2022-05-25 07:30:00,0.88,1.01,2.17,3.18,3.41,15.71,2.07,2.07,0,0.22,0.16,445.8,n/d,n/d,72,7.58,0,313.4,283.5,4.47,24.44
2022-05-25 07:35:00,1.09,1.13,1.87,3,3.34,15.92,2.06,2.06,0,0.19,0.15,445.6,n/d,n/d,70,8.16,0,537.4,280.4,5.71,351.6
2022-05-25 07:40:00,1.09,1.21,1.94,3.15,3.31,15.33,2.07,2.07,0,0.25,0.16,447.6,n/d,n/d,69,8.46,0,374.5,277.3,6.12,20.87
2022-05-25 07:45:00,1.64,1.3,2.4,3.7,3.31,16.06,2.07,2.07,0,0.2,0.16,447.3,n/d,n/d,70,8.1,0,294.7,274.7,7.06,37.55
2022-05-25 07:50:00,1.87,1.17,2.38,3.55,3.34,16.06,2.08,2.08,0,0.21,0.17,447.2,n/d,n/d,70,8.07,0,230.8,273.5,5.78,69.11
2022-05-25 07:55:00,1.62,1.02,2.36,3.38,3.36,16.48,2.07,2.07,0,0.24,0.17,446.9,n/d,n/d,70,8.22,0,264.1,273.4,8.17,90.5
2022-05-25 08:00:00,1.68,1.24,2.28,3.52,3.34,16.29,2.07,2.07,0,0.27,0.17,446.9,n/d,n/d,69,8.6,0,407.4,273.2,7.35,95.4
2022-05-25 08:05:00,1.79,1.32,2.01,3.32,3.31,16.87,2.07,2.07,0,0.2,0.17,446.7,n/d,n/d,67,9.14,0,614.9,272.6,5.76,91
2022-05-25 08:10:00,1.73,0.92,1.52,2.44,3.38,18.91,2.06,2.06,0,0.19,0.16,445.5,n/d,n/d,65,9.4,0,607.7,272,7.07,122.3
2022-05-25 08:15:00,1.36,0.85,1.4,2.25,3.51,19.04,2.05,2.05,0,0.23,0.16,445.3,n/d,n/d,65,9.46,0,548.2,271.7,5.01,94.5
2022-05-25 08:20:00,1.58,0.83,1.45,2.28,3.6,18.47,2.06,2.06,0,0.22,0.16,444.8,n/d,n/d,63,10.3,0,590.5,271.7,3.79,325.6
2022-05-25 08:25:00,1.59,0.83,1.36,2.19,3.62,19.75,2.05,2.05,0,0.24,0.17,444.8,n/d,n/d,59,11.15,0,616.2,271.7,5.52,289.5
2022-05-25 08:30:00,1.48,0.83,1.38,2.21,3.64,20.21,2.05,2.05,0,0.26,0.17,444.6,n/d,n/d,58,11.34,0,626.2,271.6,3.82,224.6
2022-05-25 08:35:00,1.37,0.8,1.42,2.22,3.59,20.76,2.05,2.05,0,0.24,0.17,444.6,n/d,n/d,62,10.09,0,636.5,271.4,4.25,230.7
2022-05-25 08:40:00,1.39,0.75,1.31,2.06,3.61,21.28,2.05,2.05,0,0.26,0.17,444.1,n/d,n/d,61,10.93,0,657.3,271.4,3.02,274.4
2022-05-25 08:45:00,1.41,0.75,1.32,2.07,3.65,21.03,2.05,2.05,0,0.22,0.17,443.8,n/d,n/d,59,11.55,0,675.6,271.2,3.74,327.9
2022-05-25 08:50:00,1.47,0.82,1.41,2.23,3.65,20.97,2.05,2.05,0,0.27,0.18,444.4,n/d,n/d,58,11.75,0,676.9,271.1,6.05,350.9
2022-05-25 08:55:00,1.39,0.93,1.59,2.52,3.56,19.55,2.06,2.06,0,0.25,0.17,444.2,n/d,n/d,59,11.77,0,494.8,271.1,7.05,355.5
2022-05-25 09:00:00,1.25,0.68,1.61,2.29,3.48,20.08,2.06,2.06,0,0.26,0.15,443.5,n/d,n/d,59,11.67,0,338.3,271.2,5.95,11.96
2022-05-25 09:05:00,1.49,0.89,1.58,2.48,3.51,19.88,2.06,2.06,0,0.21,0.16,443.5,n/d,n/d,60,11.26,0,571.4,271.2,4.94,22.52
2022-05-25 09:10:00,1.27,0.93,1.58,2.5,3.56,19.99,2.06,2.06,0,0.23,0.15,443.8,n/d,n/d,60,11.62,0,657.9,271.1,7.61,35
2022-05-25 09:15:00,1.36,0.93,1.49,2.41,3.57,20.68,2.06,2.06,0,0.25,0.17,443.2,n/d,n/d,59,12.03,0,749.5,270.8,8.08,57.5
2022-05-25 09:20:00,1.26,0.9,1.48,2.38,3.65,20.73,2.06,2.06,0,0.22,0.17,442.3,n/d,n/d,57,12.49,0,740.6,270.3,7.15,43.32
2022-05-25 09:25:00,1.17,0.69,1.39,2.08,3.75,23.49,2.05,2.05,0,0.21,0.16,441.2,n/d,n/d,57,12.77,0,797.4,269.8,6.94,53.55
2022-05-25 09:30:00,1.18,0.77,1.42,2.2,3.8,23.46,2.05,2.05,0,0.22,0.18,441.2,n/d,n/d,55,13.19,0,779.3,269.3,6.44,74.71
2022-05-25 09:35:00,1.15,0.67,1.36,2.04,3.83,24.85,2.05,2.05,0,0.29,0.17,440.4,n/d,n/d,55,12.96,0,782,269.2,7.28,15.44
2022-05-25 09:40:00,0.89,0.53,1.23,1.76,3.93,27.27,2.04,2.04,0,0.18,0.17,439.6,n/d,n/d,55,13.2,0,787.8,269.4,5.93,83.1
2022-05-25 09:45:00,0.84,0.46,1.28,1.73,3.92,28.55,2.04,2.04,0,0.22,0.17,Cal,n/d,n/d,52,13.92,0,785.9,269.2,5.25,124.5
2022-05-25 09:50:00,0.76,0.38,1.27,1.65,3.82,29.38,2.04,2.04,0,0.28,0.16,Cal,n/d,n/d,53,13.83,0,742.5,269.3,7.03,78.67
2022-05-25 09:55:00,0.79,0.33,1.2,1.53,3.95,30.8,2.04,2.04,0,0.24,0.15,Cal,n/d,n/d,53,13.53,0,740.5,269,7.65,28.92
2022-05-25 10:00:00,0.96,0.45,1.33,1.78,4.07,30.19,2.04,2.04,0,0.2,0.16,Cal,n/d,n/d,54,13.78,0,798.8,269.2,6.86,5.27
2022-05-25 10:05:00,1.15,0.48,1.44,1.92,4.04,29.72,2.04,2.04,0,0.25,0.15,Cal,n/d,n/d,50,14.98,0,822,268.8,8.8,16.99
2022-05-25 10:10:00,1.26,0.45,1.37,1.82,4.09,30.59,2.04,2.04,0,0.19,0.15,Cal,n/d,n/d,52,13.88,0,824,423.5,8.46,13
2022-05-25 10:15:00,1.14,0.42,1.34,1.76,4.09,31.7,2.03,2.03,0,0.28,0.16,Cal,n/d,n/d,52,14.1,0,808,269.5,12.32,32.61
2022-05-25 10:20:00,1.22,0.44,1.43,1.87,4.04,31.88,2.04,2.04,0,0.21,0.15,Cal,n/d,n/d,52,14.53,0,746.2,268.6,9.82,45.14
2022-05-25 10:25:00,0.92,0.37,1.47,1.84,4.01,31.92,2.04,2.04,0,0.21,0.15,Cal,n/d,n/d,50,14.9,0,681.6,268.4,5.59,27.19
2022-05-25 10:30:00,1.19,0.35,1.46,1.81,4.02,32.92,2.03,2.03,0,0.2,0.16,Cal,n/d,n/d,50,14.68,0,620.3,268.7,7.6,47.09
2022-05-25 10:35:00,1.19,0.25,1.41,1.66,4.13,33.7,2.03,2.03,0,0.25,0.15,Cal,n/d,n/d,50,14.78,0,530.3,268.6,12.41,81.8
2022-05-25 10:40:00,1.15,0.28,1.41,1.69,4.25,33.46,2.03,2.03,0,0.25,0.15,Cal,n/d,n/d,48,15.34,0,640.9,268.7,8.99,80.1
2022-05-25 10:45:00,1.47,0.27,1.4,1.68,4.24,33.92,2.03,2.03,0,0.26,0.15,Cal,n/d,n/d,48,15.36,0,749.7,545.3,9.75,105.5
2022-05-25 10:50:00,1.2,0.3,1.24,1.54,4.15,34.81,2.03,2.03,0,0.25,0.14,Cal,n/d,n/d,48,15.03,0,907,632.2,8.8,105.7
2022-05-25 10:55:00,1.14,0.31,1.18,1.49,4.09,35.25,2.04,2.04,0,0.24,0.15,Cal,n/d,n/d,47,15.62,0,918,272.1,8.65,100.9
2022-05-25 11:00:00,1.11,0.25,1.21,1.47,4.06,35.05,2.03,2.03,0,0.26,0.16,Cal,n/d,n/d,45,16,0,756.2,272.6,10.06,138.4
2022-05-25 11:05:00,1.06,0.19,1.09,1.28,4.06,36.04,2.03,2.03,0,0.24,0.17,Cal,n/d,n/d,47,15.15,0,705.6,294.8,8.96,134.3
2022-05-25 11:10:00,0.77,0.18,1.21,1.39,4.07,34.86,2.04,2.04,0,0.28,0.16,Cal,n/d,n/d,48,15.43,0,827,273.4,12.24,113
2022-05-25 11:15:00,0.85,0.2,1.06,1.26,4.09,35.25,2.03,2.03,0,0.23,0.17,Cal,n/d,n/d,45,16.32,0,869,272.9,12.34,116.9
2022-05-25 11:20:00,0.75,0.17,1.04,1.2,4.06,35.89,2.04,2.04,0,0.26,0.14,Cal,n/d,n/d,47,15.47,0,875,273,10.37,122.6
2022-05-25 11:25:00,0.75,0.14,1.03,1.17,4.04,35.27,2.04,2.04,0,0.25,0.14,Cal,n/d,n/d,46,15.87,0,791.2,273,8.54,111.6
2022-05-25 11:30:00,0.75,0.13,1.02,1.15,4.07,35.42,2.03,2.03,0,0.24,0.15,Cal,n/d,n/d,45,16.16,0,749.2,273,6.2,108.7
