Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS13, L1, 5Mn
Exported On:,2022/08/24,10:55
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-05-29 10:35:00,0.61,0.37,1.89,4.59,6.47,2.17,27.53,4.56,2.04,0.134,15.04,68,14.71,27.26
2022-05-29 10:40:00,0.8,0.32,1.76,4.25,6,2.18,27.78,4.7,2.04,0.135,15.24,68,15.31,11.8
2022-05-29 10:45:00,0.72,0.33,1.76,4.89,6.65,2.21,25.86,4.95,2.06,0.152,15.35,67,19.46,2.06
2022-05-29 10:50:00,0.65,0.32,1.27,4.74,6.01,2.23,25.07,4.87,2.08,0.152,15.07,68,20.11,18.15
2022-05-29 10:55:00,0.65,0.34,1.14,5.04,6.18,2.22,24.24,4.63,2.07,0.156,14.5,70,17.05,16.9
2022-05-29 11:00:00,0.59,0.34,1.63,6,7.64,2.25,23.53,4.58,2.09,0.164,14.38,71,16.43,17.52
2022-05-29 11:05:00,0.51,0.32,1.55,4.65,6.21,2.26,24.73,4.72,2.09,0.169,14.55,70,20.09,14.85
2022-05-29 11:10:00,0.7,0.33,0.89,2.46,3.34,2.16,27.26,4.75,2.05,0.117,14.91,68,16.88,20.38
2022-05-29 11:15:00,0.62,0.33,0.6,2,2.6,2.12,28.22,4.6,2.03,0.084,15.23,67,23,11.46
2022-05-29 11:20:00,0.65,0.28,0.45,1.76,2.21,2.1,27.68,4.54,2.04,0.063,15.26,67,21.24,6.68
2022-05-29 11:25:00,0.67,0.27,0.34,1.29,1.63,2.02,29.2,4.42,2.01,0.011,15.99,64,22.18,8.45
2022-05-29 11:30:00,0.58,0.25,0.18,1.09,1.27,2.04,28.98,4.37,2,0.042,15.81,65,24.39,4.37
2022-05-29 11:35:00,0.67,0.23,0.03,0.82,0.85,1.99,28.99,4.38,1.99,0,15.68,65,26.83,358.8
2022-05-29 11:40:00,0.69,0.3,0.17,1.04,1.22,1.99,29.92,4.42,1.99,0,15.5,66,25.55,3.51
2022-05-29 11:45:00,0.57,0.27,0.33,1.28,1.61,2.02,29.82,4.54,2,0.02,15.51,66,27.82,1.19
2022-05-29 11:50:00,0.62,0.29,0.57,1.67,2.24,2.09,29.62,4.69,2.01,0.074,15.52,66,26.55,355.1
2022-05-29 11:55:00,0.7,0.23,0.65,1.65,2.3,2.09,30.69,4.88,2.02,0.074,15.09,68,28.01,6.77
2022-05-29 12:00:00,0.68,0.23,0.34,1.42,1.76,2.02,30.4,5.1,2,0.015,14.96,68,26.19,354.9
2022-05-29 12:05:00,0.55,0.27,0.24,1.24,1.48,2.01,30.17,5.06,2,0.018,14.5,69,27.41,358.3
2022-05-29 12:10:00,0.7,0.28,0.36,1.62,1.98,2.03,29.28,5,2.01,0.027,14.25,70,25.45,1.85
2022-05-29 12:15:00,0.54,0.3,0.45,1.7,2.15,2.06,28.64,4.95,2,0.053,14.32,70,26.18,356.4
2022-05-29 12:20:00,0.47,0.28,0.46,1.86,2.32,2.08,29.49,4.92,2.02,0.065,13.95,71,26.89,7.8
2022-05-29 12:25:00,0.54,0.28,0.34,1.76,2.1,2.07,29.52,4.81,2.02,0.054,13.86,72,25.35,1.76
2022-05-29 12:30:00,0.73,0.26,0.31,1.4,1.71,2,29.53,4.62,1.99,0.01,14.07,70,23.05,357.3
2022-05-29 12:35:00,0.52,0.25,0.34,1.19,1.53,2,30.36,4.39,1.99,0.01,14.44,68,29.05,7.26
2022-05-29 12:40:00,0.36,0.31,0.42,1.28,1.71,1.99,30.73,4.31,1.99,0,14.65,67,29.73,13.79
2022-05-29 12:45:00,0.52,0.25,0.19,1,1.18,2,30.84,4.3,2,0,14.63,66,30.86,16
2022-05-29 12:50:00,0.58,0.26,0.19,1.19,1.38,2,30.51,4.24,2,0,14.34,66,31.35,14.25
2022-05-29 12:55:00,0.57,0.28,0.26,1.17,1.43,2.01,29.38,4.27,2,0.011,14.9,66,27.19,11.9
2022-05-29 13:00:00,0.56,0.29,0.43,1.48,1.92,2.06,28.92,4.41,2.01,0.05,14.42,66,23.99,13.93
2022-05-29 13:05:00,0.52,0.3,0.32,1.2,1.53,2.04,28.52,4.36,2,0.032,14.72,65,28.34,7.26
2022-05-29 13:10:00,0.61,0.31,0.74,1.64,2.38,2.09,27.9,4.31,2.02,0.074,14.66,64,31.08,8.99
2022-05-29 13:15:00,0.56,0.28,0.42,1.27,1.69,2.03,27.86,4.11,2,0.029,14.98,63,32.03,356.7
2022-05-29 13:20:00,0.48,0.3,0.48,1.18,1.67,2.04,28.34,3.88,2.01,0.037,14.62,64,31.39,15.15
2022-05-29 13:25:00,0.6,0.26,0.51,1.28,1.78,2.03,27.76,3.77,2.01,0.021,14.78,64,22.63,12.68
2022-05-29 13:30:00,0.57,0.28,0.54,1.52,2.06,2.05,26.66,4.02,2.01,0.039,15.11,63,27.11,7.9
2022-05-29 13:35:00,0.55,0.28,0.5,1.27,1.76,2.03,27.14,4.34,2,0.021,14.63,64,31.06,12.51
2022-05-29 13:40:00,0.59,0.28,0.58,1.4,1.98,2.09,27.24,4.61,2.02,0.068,14.8,64,29.25,9.74
2022-05-29 13:45:00,0.45,0.3,0.49,1.31,1.81,2.08,27.31,4.82,2.01,0.067,14.68,64,31.2,9.96
2022-05-29 13:50:00,0.59,0.26,0.56,1.5,2.05,2.08,26.63,4.88,2.01,0.068,14.65,65,23.52,8.58
2022-05-29 13:55:00,0.55,0.24,0.41,1.47,1.88,2.07,26.99,4.8,2.01,0.057,14.22,65,34.15,3.11
2022-05-29 14:00:00,0.57,0.28,0.25,1.06,1.31,2.02,27.24,4.59,2.01,0.012,14.17,67,24.65,11.23
2022-05-29 14:05:00,0.49,0.25,0.23,1.01,1.24,2.05,26.28,4.31,2,0.047,14.41,65,29.49,8.34
2022-05-29 14:10:00,0.55,0.3,0.2,0.85,1.06,2,26.28,4.07,2,0,13.99,67,31.57,13.6
2022-05-29 14:15:00,0.46,0.26,0.13,0.93,1.06,2,26.03,3.76,2,0,13.91,67,27.31,2.49
2022-05-29 14:20:00,0.41,0.27,0.06,0.73,0.8,1.99,25.4,3.51,1.99,0,13.91,68,32.3,4.08
2022-05-29 14:25:00,0.47,0.27,0.14,0.72,0.86,2,26.09,3.48,2,0,14.05,67,32.84,5.09
2022-05-29 14:30:00,0.48,0.29,0.27,0.93,1.19,2.07,26.36,3.63,2.04,0.031,14.25,66,31.51,10.59
2022-05-29 14:35:00,0.48,0.28,0.38,1.13,1.51,2.11,25.78,3.84,2.06,0.046,14.16,66,30.91,1.22
2022-05-29 14:40:00,0.47,0.29,0.26,1,1.26,2.05,26.91,3.96,2.05,0,13.95,66,32.69,8.98
2022-05-29 14:45:00,0.49,0.25,0.23,1.12,1.35,2.04,26.36,4.15,2.04,0,13.28,69,28.26,11.86
2022-05-29 14:50:00,0.5,0.21,0.08,1,1.08,2.04,26.29,4.39,2.04,0,13.25,69,28.6,13.49
2022-05-29 14:55:00,0.42,0.21,0,0.8,0.76,2.03,26.33,4.34,2.03,0,13.13,69,27.63,6.27
2022-05-29 15:00:00,0.5,0.24,0.08,0.95,1.03,2.03,26.42,4.17,2.03,0,13.04,70,25.96,6.23
2022-05-29 15:05:00,0.42,0.27,0,0.82,0.77,2.05,26.53,4.19,2.05,0,13.06,70,29.53,2.11
2022-05-29 15:10:00,0.4,0.25,0.02,0.63,0.65,2.05,26.77,4.19,2.05,0,12.94,70,33.06,11.98
2022-05-29 15:15:00,0.55,0.24,0.15,0.78,0.93,2.06,26.85,4.22,2.06,0,13.21,70,33.27,10.72
2022-05-29 15:20:00,0.52,0.24,0.2,1,1.21,2.05,26.16,4.3,2.05,0,13.17,70,29.88,10.02
2022-05-29 15:25:00,0.36,0.23,0.06,0.93,0.98,2.05,26.88,4.25,2.05,0,13.2,70,29.64,9.67
2022-05-29 15:30:00,0.46,0.26,0.08,0.95,1.03,2.05,26.46,4.19,2.05,0,13.06,70,30.64,3.21
2022-05-29 15:35:00,0.41,0.23,0.12,1.28,1.4,2.05,26.43,4.34,2.05,0,13.05,70,29.08,8.42
2022-05-29 15:40:00,0.55,0.21,0.16,1.63,1.78,2.06,25.86,4.39,2.06,0,12.96,71,29.18,1.11
2022-05-29 15:45:00,0.5,0.24,0.15,1.89,2.04,2.08,25.49,4.29,2.06,0.019,12.88,71,28.15,359.5
2022-05-29 15:50:00,0.44,0.21,0.09,2.01,2.09,2.07,25.76,4.3,2.06,0.01,12.88,71,27.13,10.24
2022-05-29 15:55:00,0.46,0.28,0.1,2.34,2.44,2.08,25.34,4.37,2.06,0.021,12.82,71,22.53,8.74
2022-05-29 16:00:00,0.41,0.25,0.04,1.87,1.92,2.08,26.24,4.42,2.06,0.024,12.9,71,26.27,6
2022-05-29 16:05:00,0.46,0.24,0.05,1.82,1.87,2.06,26.22,4.48,2.05,0.009,12.86,71,20.96,3.79
2022-05-29 16:10:00,0.45,0.28,0.06,1.9,1.95,2.08,25.97,4.56,2.06,0.022,12.93,71,22.64,358.1
2022-05-29 16:15:00,0.29,0.27,0.01,1.86,1.87,2.07,25.82,4.62,2.05,0.015,12.98,70,24.39,5.65
2022-05-29 16:20:00,0.38,0.31,0.03,2.29,2.32,2.13,25.72,4.63,2.06,0.071,12.9,70,25.56,2.68
2022-05-29 16:25:00,0.53,0.22,0.02,2,2.02,2.08,25.76,4.54,2.06,0.021,12.91,70,24.55,8.46
2022-05-29 16:30:00,0.43,0.25,0.08,2.37,2.45,2.11,25.54,4.48,2.06,0.055,12.92,70,23.52,1.59
2022-05-29 16:35:00,0.31,0.29,0.07,2.54,2.62,2.14,25.19,4.5,2.06,0.078,12.98,70,23.02,2.47
2022-05-29 16:40:00,0.51,0.25,0.07,2.26,2.33,2.12,25.8,4.55,2.06,0.057,13,70,28.18,2.01
2022-05-29 16:45:00,0.56,0.23,0.23,2.28,2.51,2.09,26.05,4.63,2.06,0.035,13.14,70,23.1,8.72
2022-05-29 16:50:00,0.45,0.25,0.35,2.2,2.55,2.09,26.41,4.84,2.06,0.027,13.36,69,23.17,14.76
2022-05-29 16:55:00,0.57,0.23,0.25,2.01,2.26,2.13,26.41,4.98,2.06,0.068,13.65,68,26.26,8.06
2022-05-29 17:00:00,0.45,0.26,0.2,1.62,1.82,2.06,28.5,5.03,2.06,0,13.67,66,27.29,15.1
2022-05-29 17:05:00,0.52,0.29,0.48,2.66,3.13,2.11,27.64,4.93,2.07,0.04,13.95,65,22.36,10.63
2022-05-29 17:10:00,0.35,0.3,0.46,3.4,3.86,2.11,26.72,4.94,2.06,0.055,13.97,65,22.1,18.51
2022-05-29 17:15:00,0.41,0.3,0.36,3.78,4.13,2.09,26.71,5.06,2.05,0.045,13.78,65,21.58,10.67
2022-05-29 17:20:00,0.58,0.3,0.58,3.91,4.49,2.13,26.86,5.37,2.06,0.079,13.72,65,18.61,15.19
2022-05-29 17:25:00,0.48,0.27,0.8,4.42,5.22,2.13,26.29,5.66,2.06,0.063,13.84,65,17.76,6.35
2022-05-29 17:30:00,0.53,0.25,0.41,3.18,3.59,2.11,27.33,5.98,2.06,0.052,14.05,65,18.33,3.6
2022-05-29 17:35:00,0.39,0.28,0.3,2.15,2.45,2.09,28.25,5.76,2.05,0.041,14.28,64,19.27,356.2
2022-05-29 17:40:00,0.5,0.27,0,1.83,1.83,2.05,28.42,5.1,2.04,0.013,14,64,18.19,359.4
2022-05-29 17:45:00,0.4,0.28,0,2.17,2.18,2.02,28.12,4.62,2.02,0,13.83,65,15.17,9.74
2022-05-29 17:50:00,0.44,0.31,0.15,2.85,2.99,2.03,27.62,4.46,2.03,0,13.8,66,15.51,29.22
2022-05-29 17:55:00,0.36,0.25,0.12,2.87,2.99,2.03,28.06,4.49,2.03,0,13.81,65,13.12,22.2
2022-05-29 18:00:00,0.35,0.26,0,2.34,2.33,2.02,28.92,4.59,2.02,0,13.9,64,16.9,28.32
2022-05-29 18:05:00,0.32,0.21,0.07,1.76,1.82,2.03,30.19,4.76,2.02,0.01,14.3,61,20.83,13.18
2022-05-29 18:10:00,0.26,0.21,0.13,1.33,1.46,2.03,29.94,4.83,2.03,0,14.94,58,23.96,12.08
2022-05-29 18:15:00,0.36,0.23,0.05,1.04,1.09,2.02,30.03,4.82,2.02,0,15.34,56,24.7,9.67
2022-05-29 18:20:00,0.32,0.25,0.11,1.49,1.6,2.04,29.54,4.85,2.04,0,15.12,57,22.86,4.92
2022-05-29 18:25:00,0.33,0.27,0.43,2.21,2.63,2.06,28.46,5.09,2.05,0.01,15.27,57,23.59,15.77
2022-05-29 18:30:00,0.47,0.25,0.32,1.91,2.23,2.06,29.14,5.21,2.05,0.016,15.26,56,26.05,8.46
2022-05-29 18:35:00,0.34,0.24,0.09,1.69,1.78,2.04,29.14,5.01,2.04,0,14.98,57,26.57,4.3
2022-05-29 18:40:00,0.36,0.23,0.09,2.04,2.13,2.05,28.53,4.79,2.05,0,14.6,57,23.53,3.4
2022-05-29 18:45:00,0.3,0.23,0.19,2.52,2.71,2.05,28.23,4.62,2.05,0,14.49,58,26.62,8.3
2022-05-29 18:50:00,0.37,0.27,0.31,3.22,3.53,2.08,27.6,4.55,2.06,0.021,14.4,59,19.38,13.19
2022-05-29 18:55:00,0.47,0.27,0.27,3.73,4,2.11,27.03,4.85,2.07,0.046,14.4,59,17.65,13.62
2022-05-29 19:00:00,0.44,0.27,0.23,2.9,3.13,2.1,27.43,5.22,2.06,0.035,14.7,58,18.14,8.58
2022-05-29 19:05:00,0.38,0.24,0.18,2.38,2.56,2.05,28.43,5.37,2.05,0,14.98,56,26.93,14.47
2022-05-29 19:10:00,0.39,0.22,0,1.37,1.36,2.03,28.9,5.07,2.03,0,15.1,55,24.93,358.2
2022-05-29 19:15:00,0.33,0.24,0,0.91,0.86,2.02,29.23,4.5,2.02,0,15.17,54,24.41,357.7
2022-05-29 19:20:00,0.35,0.24,0,0.81,0.74,2.02,29.32,4.16,2.02,0,15.18,54,20.56,1.65
2022-05-29 19:25:00,0.36,0.26,0,0.75,0.64,2.03,29.93,4.06,2.03,0,14.66,55,27.89,1.42
2022-05-29 19:30:00,0.38,0.28,0,0.87,0.78,2.02,29.83,4.07,2.02,0,14.32,56,23.67,4.8
2022-05-29 19:35:00,0.42,0.26,0,1,0.88,2.02,29.01,4.11,2.02,0,14.14,57,23.07,354.8
2022-05-29 19:40:00,0.34,0.27,0,1.71,1.69,2.03,28.5,4.18,2.03,0,14.39,56,20.25,1.1
2022-05-29 19:45:00,0.41,0.23,0,1.53,1.48,2.03,28.28,4.25,2.03,0,14.5,56,15.83,6.34
2022-05-29 19:50:00,0.28,0.26,0,2.49,2.38,2.04,27.84,4.31,2.04,0,14.5,56,20.1,22.67
2022-05-29 19:55:00,0.47,0.25,0,3.84,3.76,2.04,27.4,5.11,2.04,0,14.06,58,22.47,30.72
2022-05-29 20:00:00,0.44,0.24,0,2.47,2.36,2.06,28.55,7.82,2.06,0,13.61,60,17.37,27.15
2022-05-29 20:05:00,0.26,0.24,0,1.43,1.23,2.04,29.75,9.61,2.04,0,13.34,60,18.25,17.71
2022-05-29 20:10:00,0.34,0.28,0,1.8,1.67,2.02,29.23,8.56,2.02,0,12.92,65,20.77,354.1
2022-05-29 20:15:00,0.24,0.28,0,3.04,2.96,2.03,28.05,6.16,2.03,0,12.89,63,26.64,6.16
2022-05-29 20:20:00,0.29,0.29,0,3.12,3.03,2.06,28.65,4.34,2.05,0.012,12.94,61,21.98,347.6
2022-05-29 20:25:00,0.24,0.26,0,1.64,1.49,2.03,30.03,3.55,2.03,0,13.18,57,19.19,359.6
2022-05-29 20:30:00,0.34,0.25,0,1.68,1.5,2.03,30.25,3.33,2.03,0,13.4,56,20.57,0.39
2022-05-29 20:35:00,0.34,0.28,0,4.2,4.13,2.05,27.38,3.34,2.05,0,13.25,57,24.42,2.55
2022-05-29 20:40:00,0.37,0.28,0,5.2,5.09,2.1,26.39,3.4,2.07,0.032,13.1,59,18.79,9.1
2022-05-29 20:45:00,0.24,0.29,0,4.39,4.26,2.12,26.65,3.39,2.06,0.057,13.01,59,15.78,354.8
2022-05-29 20:50:00,0.41,0.24,0,3.69,3.56,2.09,27.09,3.36,2.06,0.035,12.9,59,13.26,341.5
2022-05-29 20:55:00,0.32,0.24,0,2.76,2.63,2.05,27.75,3.44,2.05,0,12.8,59,11.42,342.2
2022-05-29 21:00:00,0.25,0.24,0,2.18,2.06,2.04,27.59,3.47,2.04,0,12.71,60,10.83,342.8
2022-05-29 21:05:00,0.23,0.23,0,1.59,1.44,2.02,28.81,3.36,2.02,0,12.58,60,13.62,354
2022-05-29 21:10:00,0.31,0.24,0,1.45,1.27,2.02,28.91,3.27,2.02,0,12.49,61,11.39,345.2
2022-05-29 21:15:00,0.36,0.23,0,1.29,1.12,2.02,28.36,3.31,2.02,0,12.23,62,10.88,344.9
2022-05-29 21:20:00,0.25,0.28,0,1.13,0.95,2.02,28.15,3.37,2.02,0,11.86,63,9.35,340.8
2022-05-29 21:25:00,0.2,0.24,0,0.8,0.64,2.01,27.76,3.37,2.01,0,11.67,64,10.94,338.2
2022-05-29 21:30:00,0.22,0.25,0,0.46,0.32,2.01,28.29,3.35,2.01,0,11.67,64,11.21,335.6
2022-05-29 21:35:00,0.18,0.28,0,0.7,0.56,2.01,27.87,3.34,2.01,0,11.49,65,13.39,340
2022-05-29 21:40:00,0.2,0.23,0,1.23,1.07,2.01,28.4,3.32,2.01,0,11.72,60,19.97,350
2022-05-29 21:45:00,0.29,0.21,0,1.06,0.89,2.01,29.07,3.18,2.01,0,11.71,58,15.95,350.7
2022-05-29 21:50:00,0.3,0.27,0,0.81,0.63,2.02,29.63,3.04,2.02,0,11.64,56,16.78,351.5
2022-05-29 21:55:00,0.31,0.29,0,1.07,0.86,2.02,29.01,3.1,2.02,0,11.41,57,13.61,344.2
2022-05-29 22:00:00,0.33,0.27,0,1.28,1.14,2.02,28.43,3.16,2.02,0,11.33,57,16.89,341.8
2022-05-29 22:05:00,0.36,0.25,0,1.61,1.41,2.02,29.04,3.13,2.02,0,11.42,55,16.45,344.5
2022-05-29 22:10:00,0.29,0.23,0,1.92,1.76,2.02,28.62,3.13,2.02,0,11.36,54,18.37,344.1
2022-05-29 22:15:00,0.13,0.25,0,1.96,1.8,2.02,28.91,3.02,2.02,0,11.24,53,16.03,348.8
2022-05-29 22:20:00,0.28,0.25,0,2.02,1.85,2.02,28.78,2.87,2.02,0,11.18,53,16.36,346.8
2022-05-29 22:25:00,0.22,0.22,0,2.21,2.08,2.02,28.17,2.87,2.02,0,11,53,14.15,346.4
2022-05-29 22:30:00,0.12,0.25,0,2.48,2.33,2.02,28.53,2.84,2.02,0,10.88,53,14.73,346.4
2022-05-29 22:35:00,0.18,0.24,0,2.65,2.48,2.01,28.27,2.86,2.01,0,10.77,53,13.2,345.9
2022-05-29 22:40:00,0.18,0.25,0,2.64,2.49,2.02,28.25,3.01,2.02,0,10.65,53,15.39,345.8
2022-05-29 22:45:00,0.27,0.27,0,2.78,2.61,2.02,28.4,3.08,2.02,0,10.66,53,14.16,345.2
2022-05-29 22:50:00,0.26,0.18,0,2.71,2.52,2.02,28.26,3.06,2.02,0,10.54,53,12.87,351.4
2022-05-29 22:55:00,0.23,0.26,0,2.55,2.39,2.02,28.05,3.08,2.02,0,10.3,53,14.55,347.5
2022-05-29 23:00:00,0.21,0.26,0,2.35,2.16,2.02,29.15,2.98,2.02,0,10.41,53,13.4,344.3
2022-05-29 23:05:00,0.24,0.32,0,2,1.83,2.03,29.61,2.97,2.03,0,10.29,53,15.92,347.6
2022-05-29 23:10:00,0.27,0.29,0,1.46,1.31,2.03,30.12,3.06,2.03,0,10.22,52,16.44,344.1
2022-05-29 23:15:00,0.39,0.21,0,1.09,0.93,2.03,30.72,3.03,2.03,0,10.14,52,16.04,346.8
2022-05-29 23:20:00,0.16,0.26,0,0.81,0.68,2.02,31.04,2.95,2.02,0,10.03,52,14.62,347
2022-05-29 23:25:00,0.14,0.27,0,0.71,0.51,2.02,31.34,2.99,2.02,0,10.08,52,15.24,348
2022-05-29 23:30:00,0.21,0.28,0,0.62,0.46,2.02,31.55,2.99,2.02,0,9.92,52,17.62,349.5
2022-05-29 23:35:00,0.22,0.22,0,0.48,0.32,2.02,32.4,2.86,2.02,0,10,51,17.53,350.6
2022-05-29 23:40:00,0.25,0.23,0,0.48,0.28,2.01,31.84,2.74,2.01,0,9.87,51,15.34,349.1
2022-05-29 23:45:00,0.23,0.3,0,0.48,0.29,2.01,31.95,2.78,2.01,0,9.67,51,16.08,350.3
2022-05-29 23:50:00,0.17,0.27,0,0.4,0.23,2.02,32.76,2.83,2.02,0,9.59,51,17.32,345.1
2022-05-29 23:55:00,0.24,0.28,0,0.47,0.28,2.02,32.66,2.84,2.02,0,9.61,51,15.16,346.9
2022-05-30 00:00:00,0.21,0.23,0,0.61,0.43,2.02,32.45,2.68,2.02,0,9.47,51,16.15,344.8
2022-05-30 00:05:00,0.2,0.21,0,0.74,0.56,2.02,32.23,2.71,2.02,0,9.32,51,15.09,344.4
2022-05-30 00:10:00,0.14,0.22,0,0.81,0.61,2.02,32.06,2.8,2.02,0,9.23,51,13.88,342.3
2022-05-30 00:15:00,0.22,0.21,0,0.78,0.58,2.02,32.77,2.8,2.02,0,9.25,51,16.05,344
2022-05-30 00:20:00,0.19,0.22,0,0.76,0.61,2.01,32.6,2.79,2.01,0,9.17,50,15.23,343.5
2022-05-30 00:25:00,0.14,0.18,0,0.76,0.59,2.02,32.68,2.89,2.02,0,9.07,50,15.81,341.2
2022-05-30 00:30:00,0.16,0.25,0,0.75,0.58,2.02,32.35,2.92,2.02,0,8.94,50,15.14,340.7
2022-05-30 00:35:00,0.36,0.22,0,0.72,0.52,2.02,32.67,2.93,2.02,0,8.82,51,14.42,344.3
2022-05-30 00:40:00,0.27,0.23,0,0.7,0.48,2.02,32.64,2.74,2.02,0,8.72,51,13.09,342.3
2022-05-30 00:45:00,0.26,0.19,0,0.66,0.5,2.02,33.03,2.55,2.02,0,8.61,51,16.03,342.2
2022-05-30 00:50:00,0.29,0.23,0,0.76,0.59,2.03,32.94,2.44,2.03,0,8.55,51,13.25,342.9
2022-05-30 00:55:00,0.2,0.24,0,0.87,0.69,2.02,32.48,2.5,2.02,0,8.46,51,15.05,343
