Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS06, L1, 5Mn
Exported On:,2022/08/24,10:50
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-04 09:25:00,0,0.12,0.12,0.11,0.22,1.96,24.17,3.51,10,0,1.96,18.9,57,10.36,108.8
2022-07-04 09:30:00,0,0.07,0.47,0.42,0.89,1.96,24.34,3.75,10.55,0,1.96,18.91,57,8.51,101.8
2022-07-04 09:35:00,0,0.14,0.2,0.17,0.36,1.96,24.86,3.63,10.74,0,1.96,19.11,56,9.32,102
2022-07-04 09:40:00,0,0.07,0.41,0.28,0.69,1.96,25.24,3.17,10.76,0,1.96,19.18,56,9.8,106.1
2022-07-04 09:45:00,0,0.07,0.59,0.03,0.63,1.96,25.49,3.23,10.98,0,1.96,19.42,56,9.27,114.2
2022-07-04 09:50:00,0,0.15,0.3,0.2,0.5,1.95,25.49,4.05,11.12,0,1.95,19.36,56,9,118.2
2022-07-04 09:55:00,0,0.16,0.27,0.2,0.46,1.96,26.03,3.7,11.29,0,1.96,19.59,55,9.38,99.6
2022-07-04 10:00:00,0,0.08,0.96,0.57,1.53,1.95,25.53,3.25,11.49,0,1.95,19.86,55,8.76,87.7
2022-07-04 10:05:00,0,0.1,0.31,0.21,0.52,1.95,26.32,3.15,11.65,0,1.95,20.16,53,9.4,70.69
2022-07-04 10:10:00,0,0.12,0.15,0.1,0.25,1.95,27.13,3.22,11.78,0,1.95,20.38,51,10.61,90.6
2022-07-04 10:15:00,0,0.12,0.34,0.38,0.72,1.95,27.72,3.61,12.03,0,1.95,20.33,51,10.14,69.74
2022-07-04 10:20:00,0,0.14,0.19,0.18,0.36,1.95,27.35,3.34,12.02,0,1.95,20.89,51,7.47,99
2022-07-04 10:25:00,0,0.09,0.17,0,0.14,1.95,28.36,3.29,11.92,0,1.95,20.47,50,6.66,89.4
2022-07-04 10:30:00,0,0.1,0.3,0.05,0.35,1.94,27.99,3.31,11.91,0,1.94,21.04,49,10.53,96.6
2022-07-04 10:35:00,0,0.12,0.08,0,0,1.94,28.42,3.1,11.85,0,1.94,21.28,48,10.16,113.4
2022-07-04 10:40:00,0,0.11,0.11,0,0.08,1.95,27.8,2.85,11.69,0,1.95,20.94,48,12.35,82.4
2022-07-04 10:45:00,0,0.09,0.22,0.42,0.64,1.94,27.42,2.73,11.42,0,1.94,21.25,49,14.82,102.5
2022-07-04 10:50:00,0,0.15,1.05,0.33,1.37,1.95,27.36,3.14,11.06,0,1.95,21.22,49,15.55,79.51
2022-07-04 10:55:00,0,0.09,0.55,0.21,0.76,1.94,27.73,3.58,10.91,0,1.94,21.15,48,12.37,57.76
2022-07-04 11:00:00,0,0.08,0.55,0.06,0.61,1.94,29.05,3.8,10.91,0,1.94,21.43,46,14.6,101.5
2022-07-04 11:05:00,0,0.12,0.93,0.74,1.67,1.94,29.22,4.24,10.46,0,1.94,21.55,44,13.84,101.3
2022-07-04 11:10:00,0,0.1,0.76,0.38,1.14,1.94,29.35,3.72,10.15,0,1.94,20.9,46,14.06,81.7
2022-07-04 11:15:00,0,0.15,3.06,0.54,3.6,1.94,28.18,2.54,10.07,0,1.94,21.01,46,10.49,73.33
2022-07-04 11:20:00,0,0.11,0.23,0.45,0.68,1.94,28.76,3,10.03,0,1.94,21.19,45,15.05,85.2
2022-07-04 11:25:00,0,0.1,0.34,0,0.07,1.94,29.49,3.15,9.78,0,1.94,21.66,44,15.63,78.02
2022-07-04 11:30:00,0,0.13,0.58,0,0.47,1.94,29.88,2.9,9.59,0,1.94,21.77,43,13.79,68.05
2022-07-04 11:35:00,0,0.14,1,0,0.91,1.94,30.02,1.88,9.66,0,1.94,21.89,42,17.6,71.94
2022-07-04 11:40:00,0,0.15,0.71,0.48,1.19,1.94,30.46,1.69,9.62,0,1.94,21.46,42,15.38,72.07
2022-07-04 11:45:00,0,0.09,0.12,0,0.04,1.94,31.12,2.28,9.45,0,1.94,21.87,40,16.08,84.5
2022-07-04 11:50:00,0,0.08,0.16,0,0.15,1.94,31.31,2.22,9.35,0,1.94,22.13,39,16.02,116.5
2022-07-04 11:55:00,0,0.1,0,0,0,1.94,31.5,2.23,9.47,0,1.94,21.68,41,10.43,96.5
2022-07-04 12:00:00,0,0.13,1.15,0.47,1.62,1.94,30.34,2.65,9.81,0,1.94,22.21,41,13.16,79.95
2022-07-04 12:05:00,0,0.13,1.67,1.43,3.1,1.95,30.62,2.73,10.23,0,1.95,22.94,38,14.85,103.6
2022-07-04 12:10:00,0,0.14,0.53,0.28,0.81,1.94,31.89,2.43,10.75,0,1.94,22.24,39,13.89,114.2
2022-07-04 12:15:00,0,0.07,0.08,0,0.08,1.94,32.66,2.44,10.98,0,1.94,21.56,39,10.83,116.1
2022-07-04 12:20:00,0,0.07,0.23,0.51,0.74,1.95,32.48,1.95,10.96,0,1.95,21.93,39,8.18,98.8
2022-07-04 12:25:00,0,0.08,2.43,1.16,3.59,1.95,31.3,2.91,10.93,0,1.95,21.89,39,9.72,74.52
2022-07-04 12:30:00,0,0.09,0.76,1.19,1.95,1.95,31.94,4.16,11.11,0,1.95,21.44,39,14.18,60.73
2022-07-04 12:35:00,0,0.1,0.3,0.66,0.96,1.95,32.37,1.04,11.48,0,1.95,21.3,39,11.06,48.4
2022-07-04 12:40:00,0,0.11,0.41,0.72,1.13,1.94,32.29,2.69,11.8,0,1.94,21.91,38,8.48,54.81
2022-07-04 12:45:00,0,0.12,1.25,1.5,2.75,1.95,31.64,3.05,11.97,0,1.95,22.17,38,12.19,45.43
2022-07-04 12:50:00,0,0.08,0.51,0.53,1.03,1.94,32.38,3.34,11.34,0,1.94,22.54,39,9.94,34.14
2022-07-04 12:55:00,0,0.1,0.44,0.55,0.98,1.95,31.76,2.83,10.72,0,1.95,23.07,38,11.19,57.34
2022-07-04 13:00:00,0,0.08,0.16,0.21,0.37,1.94,32.09,2.35,10.2,0,1.94,22.76,38,14.64,22.76
2022-07-04 13:05:00,0,0.13,0.24,0.34,0.58,1.95,32.11,2.48,10.17,0,1.95,22.64,38,9.26,58.96
2022-07-04 13:10:00,0,0.06,0.07,0.07,0.14,1.95,34.67,2.81,10.43,0,1.95,23.63,34,8.31,149.5
2022-07-04 13:15:00,0,0.09,0.06,0,0,1.95,34.66,2.36,10.61,0,1.95,23.6,33,10.54,115.2
2022-07-04 13:20:00,0,0.09,0.33,0.51,0.84,1.98,34.42,2.17,10.69,0.038,1.95,23.31,34,6.92,88.9
2022-07-04 13:25:00,0,0,0.88,1.22,2.11,1.95,34.29,2.38,10.72,0,1.95,23.73,33,11.8,68.1
2022-07-04 13:30:00,0,0.11,1.5,1.52,3.02,1.95,32.95,2.61,10.57,0,1.95,24.2,33,10.37,66.06
2022-07-04 13:35:00,0,0.1,0.14,0.04,0.17,1.95,34.68,2.85,10.15,0,1.95,23.08,34,12.77,50.28
2022-07-04 13:40:00,0,0.09,2.33,0,2.3,1.97,35.08,5.78,10.2,0.025,1.95,23.37,33,12.59,40
2022-07-04 13:45:00,0,0.1,0.21,0.32,0.53,1.95,36.3,4.21,10.82,0,1.95,23.68,31,12.97,51.89
2022-07-04 13:50:00,0,0.07,0.13,0,0.03,1.95,36.6,1.42,10.89,0,1.95,23.03,32,9.37,72.48
2022-07-04 13:55:00,0,0.14,0.05,0,0.01,1.95,35.37,2.04,10.51,0,1.95,23.47,33,11.8,128.1
2022-07-04 14:00:00,0,0.08,0.1,0,0,1.95,36.5,2.16,10.42,0,1.95,23.55,31,11.09,145.1
2022-07-04 14:05:00,0,0.08,0.18,0,0.14,1.95,35.71,2.37,10.05,0,1.95,23.52,32,13.37,112.3
2022-07-04 14:10:00,0,0.08,0.1,0,0.09,1.94,36.62,2.55,9.99,0,1.94,23.66,31,10.84,26.67
2022-07-04 14:15:00,0,0.04,0.27,0.04,0.31,1.95,35.09,2.13,10.04,0,1.95,23.6,33,11.06,66.53
2022-07-04 14:20:00,0,0.09,0.15,0.25,0.4,1.95,34.28,1.37,9.96,0,1.95,23.83,33,9.67,46.16
2022-07-04 14:25:00,0,0.06,1.54,2.23,3.78,1.95,34.35,1.18,9.94,0,1.95,23.04,33,9.64,56.73
2022-07-04 14:30:00,0,0.08,0.55,0.61,1.16,1.95,34.73,1.36,10.28,0,1.95,23.73,33,4.55,341.5
2022-07-04 14:35:00,0,0.1,1.27,1.96,3.23,1.94,34.83,1.93,10.46,0,1.94,24.61,32,10.01,15.84
2022-07-04 14:40:00,0,0.05,1.98,4.79,6.77,1.95,34.65,1.84,10.07,0,1.95,23.72,32,9.22,31.29
2022-07-04 14:45:00,0,0.05,0.61,0.67,1.28,1.95,34.71,0.99,9.85,0,1.95,23.93,31,10.76,63.46
2022-07-04 14:50:00,0,0.06,0.25,0.22,0.47,1.95,34.99,1.48,9.85,0,1.95,24.02,32,10.79,91.2
2022-07-04 14:55:00,0,0.11,0.54,0.22,0.76,1.94,35.29,1.94,9.69,0,1.94,24.44,30,13.52,98.2
2022-07-04 15:00:00,0,0.13,0.18,0.35,0.53,1.95,35.78,2.41,9.43,0,1.95,24.83,29,10.76,108.2
2022-07-04 15:05:00,0,0.08,0.28,0.28,0.55,1.94,35.89,2.44,9.69,0,1.94,24.37,29,10.3,103.1
2022-07-04 15:10:00,0,0.13,0.32,0.28,0.6,1.94,35.69,2.13,9.79,0,1.94,24.1,30,7.26,98.8
2022-07-04 15:15:00,0,0.05,0.1,0.33,0.43,1.94,34.83,2.16,9.57,0,1.94,23.89,31,12.76,78.48
2022-07-04 15:20:00,0,0.04,0.5,0.33,0.83,1.94,34.65,2.17,9.18,0,1.94,23.72,32,16.28,70.68
2022-07-04 15:25:00,0,0.11,1.29,0.58,1.87,1.94,33.97,2.14,9.16,0,1.94,23.56,32,15.29,99.9
2022-07-04 15:30:00,0,0.06,4.48,1.4,5.88,1.96,32.58,1.47,9.23,0.02,1.94,23.1,33,13.59,88.2
2022-07-04 15:35:00,0,0.1,0.65,0.65,1.3,1.94,34.27,0.36,8.95,0,1.94,22.88,33,13.42,89
2022-07-04 15:40:00,0,0.04,1.19,0.42,1.6,1.94,34.34,1.5,8.38,0,1.94,22.65,33,12.93,77.63
2022-07-04 15:45:00,0,0.08,0.54,0.59,1.14,1.94,34.26,3.35,8.33,0,1.94,22.61,33,12.42,93.7
2022-07-04 15:50:00,0,0.1,1.31,1.39,2.7,1.94,33.77,3.13,8.55,0,1.94,23.06,33,12.76,94.8
2022-07-04 15:55:00,0,0.18,0.43,0.37,0.79,1.95,34.2,2.29,8.57,0,1.95,23.64,32,16.76,67.26
2022-07-04 16:00:00,0,0.08,1.03,0.64,1.67,1.95,34.29,1.95,8.45,0,1.95,23.92,32,10.17,88.4
2022-07-04 16:05:00,0,0.11,1.04,1.21,2.26,1.94,33.63,2,8.48,0,1.94,24.29,32,15.73,101.1
2022-07-04 16:10:00,0,0.08,3.96,0.77,4.73,1.94,33.08,1.41,8.25,0,1.94,24.14,31,16.34,97.6
2022-07-04 16:15:00,0,0.08,1.31,0.41,1.72,1.94,35.3,0,8.02,0,1.94,23.97,30,11.43,62.71
2022-07-04 16:20:00,0,0.09,0.19,0.42,0.61,1.95,34.98,0.19,8.17,0,1.95,23.54,31,13.28,94.2
2022-07-04 16:25:00,0,0.08,0.76,1.01,1.77,1.94,34.32,1.93,8.21,0,1.94,23.55,31,12.03,99.4
2022-07-04 16:30:00,0,0.05,0.19,0.24,0.44,1.95,35.45,2.22,7.93,0,1.95,23.95,30,8.88,89.6
2022-07-04 16:35:00,0,0.1,0.28,0.58,0.85,1.94,34.77,1.81,7.87,0,1.94,24.23,30,13.3,60.5
2022-07-04 16:40:00,0,0.08,0.23,0.47,0.7,1.94,35.98,1.8,7.87,0,1.94,23.84,30,12.02,59.7
2022-07-04 16:45:00,0,0.12,1.18,2.28,3.47,1.95,34.6,2.25,8.02,0,1.95,23.33,30,6.63,85
2022-07-04 16:50:00,0,0.08,0.23,0.67,0.9,1.94,36.53,2.19,8.2,0,1.94,23.77,29,8.05,108.3
2022-07-04 16:55:00,0,0.07,0.18,0.32,0.51,1.94,37.82,2.14,8.21,0,1.94,24.12,27,9.94,112.2
2022-07-04 17:00:00,0,0.12,0.52,0.8,1.32,1.94,39.27,2.7,7.99,0,1.94,24.43,25,10.66,121.2
2022-07-04 17:05:00,0,0.1,0.18,0.18,0.36,1.94,37.99,1.99,7.89,0,1.94,24.3,27,7.62,158.5
2022-07-04 17:10:00,0,0.05,0.2,0.33,0.53,1.94,36.73,1.21,8.03,0,1.94,24.34,28,12.27,115.7
2022-07-04 17:15:00,0,0.05,0.17,0.18,0.35,1.94,36.39,1.85,8.16,0,1.94,24.36,28,12.34,131.8
2022-07-04 17:20:00,0,0.1,0.25,0.16,0.41,1.94,36.71,2.41,8.03,0,1.94,24.08,29,14.23,138
2022-07-04 17:25:00,0,0.08,1.1,0.8,1.9,1.94,35.5,2.09,8.02,0,1.94,24.01,29,14.44,132.4
2022-07-04 17:30:00,0,0.08,1.77,0.95,2.72,1.94,35.47,1.89,8.07,0,1.94,23.94,29,10.41,149.7
2022-07-04 17:35:00,0,0.07,0.44,0.4,0.83,1.94,35.13,2.32,8.18,0,1.94,23.99,32,9.24,163
2022-07-04 17:40:00,0,0.06,0.46,0.61,1.06,1.95,33.86,1.87,8.6,0,1.95,23.32,36,11.45,198.4
2022-07-04 17:45:00,0,0.07,0.37,0.61,0.98,1.95,33.74,1.59,9.34,0,1.95,23.64,35,12.5,188.6
2022-07-04 17:50:00,0,0.08,0.17,0.45,0.62,1.95,32.86,1.9,9.96,0,1.95,23,39,12.69,203.5
2022-07-04 17:55:00,0,0.08,0.34,0.63,0.98,1.95,32.88,2.35,10.2,0,1.95,22.97,39,15.77,207.7
2022-07-04 18:00:00,0,0.09,0.28,0.36,0.64,1.95,33.16,2.61,10,0,1.95,22.9,38,9.82,204.2
2022-07-04 18:05:00,0,0.11,0.22,0.22,0.45,1.95,33.75,2.32,9.52,0,1.95,22.98,37,12.47,198.6
2022-07-04 18:10:00,0,0.07,0.13,0.11,0.24,1.95,32.9,2.5,9.46,0,1.95,22.81,39,11.63,181.9
2022-07-04 18:15:00,0,0.13,0.1,0.25,0.35,1.95,32.32,2.55,9.88,0,1.95,23.05,39,10.36,197.7
2022-07-04 18:20:00,0,0.09,0.45,0.62,1.07,1.94,32.23,2.11,9.93,0,1.94,22.8,39,13.23,187.4
2022-07-04 18:25:00,0,0.12,0.3,0.53,0.83,1.95,32.35,2.75,9.65,0,1.95,22.6,40,8.72,186
2022-07-04 18:30:00,0,0.07,0.11,0.04,0.14,1.95,32.11,2.59,9.58,0,1.95,22.88,39,12.25,180.1
2022-07-04 18:35:00,0,0.08,0.2,0.25,0.44,1.94,32.24,1.87,9.69,0,1.94,22.25,40,10.93,190.2
2022-07-04 18:40:00,0,0.11,0.61,1.33,1.93,1.95,30.37,2.17,9.7,0,1.95,21.96,42,9.1,197.4
2022-07-04 18:45:00,0,0.1,0.09,0.08,0.17,1.95,31.21,2.45,9.62,0,1.95,22.04,41,7.63,183.6
2022-07-04 18:50:00,0,0.07,0.4,0.6,1,1.94,31.1,2.36,9.53,0,1.94,22.39,40,8.37,178.8
2022-07-04 18:55:00,0,0.12,0.4,0.78,1.18,1.95,30.91,2.61,9.32,0,1.95,22.21,40,8.63,180.1
2022-07-04 19:00:00,0,0.12,0.42,0.65,1.07,1.95,31.7,2.7,9.11,0,1.95,22.16,39,9.92,180.9
2022-07-04 19:05:00,0,0.09,0.19,0.38,0.57,1.95,31.33,2.52,9.16,0,1.95,22.12,40,7.87,171.5
2022-07-04 19:10:00,0,0.15,0.79,1.56,2.35,1.95,30.09,2.18,9.42,0,1.95,22.25,40,7.51,163.1
2022-07-04 19:15:00,0,0.1,0.25,0.88,1.12,1.95,30.92,1.62,9.54,0,1.95,22.27,40,8.5,176.6
2022-07-04 19:20:00,0,0.09,0.1,0.51,0.61,1.95,31.72,1.33,9.49,0,1.95,22.2,39,8.46,174.5
2022-07-04 19:25:00,0,0.06,0.14,0.45,0.6,1.95,32.16,1.73,9.57,0,1.95,22.24,39,6.33,167.7
2022-07-04 19:30:00,0,0.08,0.52,1.06,1.58,1.95,31.85,2.38,9.85,0,1.95,22.3,39,6.8,165.3
2022-07-04 19:35:00,0,0.11,0.24,1.02,1.26,1.95,31.59,2.24,9.98,0,1.95,22.08,40,7.49,177.5
2022-07-04 19:40:00,0,0.14,0.1,1.04,1.14,1.95,30.72,1.88,10.05,0,1.95,21.83,40,7.02,170.3
2022-07-04 19:45:00,0,0.1,0.34,1.04,1.38,1.95,31.22,2.38,10.43,0,1.95,21.95,40,7.39,144.9
2022-07-04 19:50:00,0,0.09,0.37,1.72,2.09,1.95,30.53,2.37,10.86,0,1.95,21.97,40,6.64,152.2
2022-07-04 19:55:00,0,0.1,0.27,1.55,1.82,1.95,30.66,2.34,10.92,0,1.95,21.9,40,6.92,139.7
2022-07-04 20:00:00,0,0.04,0.35,2.25,2.6,1.95,29.62,2.46,11.22,0,1.95,21.88,40,5.67,137.4
2022-07-04 20:05:00,0,0.08,1.03,2.44,3.46,1.95,30.25,2.44,11.53,0,1.95,21.74,40,8.03,160.8
2022-07-04 20:10:00,0,0.1,0.25,1.39,1.63,1.95,30.52,3.11,11.32,0,1.95,21.58,41,6.96,152.1
2022-07-04 20:15:00,0,0.06,0.14,2.07,2.21,1.95,29.76,3.04,10.83,0,1.95,21.55,41,7.23,150.4
2022-07-04 20:20:00,0,0.12,0.25,1.82,2.07,1.95,29.97,2.31,10.6,0,1.95,21.48,42,7.01,143.6
2022-07-04 20:25:00,0,0.11,0.17,2.12,2.29,1.95,29.5,2.34,11.04,0,1.95,21.4,42,7.86,127.7
2022-07-04 20:30:00,0,0.11,0.13,2.94,3.07,1.96,28.51,2.4,11.65,0,1.96,21.27,42,6.31,134.9
2022-07-04 20:35:00,0,0.16,5.36,1.49,6.85,1.96,27.36,9.69,12.09,0,1.96,21.19,41,6.84,120.4
2022-07-04 20:40:00,0,0.13,1.48,3.99,5.47,1.96,27.26,1.08,12.93,0,1.96,21.05,42,5.97,124.8
2022-07-04 20:45:00,0,0.11,0.36,3.21,3.57,1.96,28.33,0.65,13.9,0,1.96,20.91,42,5.92,135.6
2022-07-04 20:50:00,0,0.08,0.13,3.38,3.51,1.97,27.71,1.91,13.75,0,1.97,20.9,42,5.57,133.4
2022-07-04 20:55:00,0,0.1,1.47,4.49,5.97,1.97,26.42,2.3,13.17,0,1.97,20.85,42,6.1,124.6
2022-07-04 21:00:00,0,0.12,0.22,2.84,3.06,1.97,28.63,2.13,13.57,0,1.97,20.8,42,6.5,122.7
2022-07-04 21:05:00,0,0.13,0.25,1.96,2.2,1.97,29.04,2.43,13.8,0,1.97,20.71,42,6.9,128.9
2022-07-04 21:10:00,0,0.1,0.97,3.25,4.21,1.97,27.4,2.37,12.61,0,1.97,20.61,42,5.62,140
2022-07-04 21:15:00,0,0.08,0.71,3.59,4.3,1.97,27.16,2.32,11.71,0,1.97,20.5,42,6.89,140.1
2022-07-04 21:20:00,0,0.15,1.06,2.89,3.95,1.97,27.77,2.57,11.98,0,1.97,20.46,42,6.27,128
2022-07-04 21:25:00,0,0.12,10.63,5.33,15.95,1.97,25.91,3.02,12.8,0,1.97,20.33,42,6.59,108.1
2022-07-04 21:30:00,0,0.13,0.55,4.8,5.34,1.97,26.97,3.86,13.86,0,1.97,20.12,43,5.51,100.2
2022-07-04 21:35:00,0,0.13,0.53,5.53,6.06,1.97,26.2,2.2,14.91,0,1.97,19.91,43,5.03,107.3
2022-07-04 21:40:00,0,0.13,0.4,4.75,5.15,1.97,26.54,2.84,16.43,0,1.97,19.75,43,4.91,91.6
2022-07-04 21:45:00,0,0.08,0.68,5.76,6.44,1.97,24.16,2.93,15.91,0,1.97,19.55,44,6.28,95.6
2022-07-04 21:50:00,0,0.14,0.08,3.44,3.52,1.96,26.07,2.58,13.01,0,1.96,19.3,45,6.59,86.1
2022-07-04 21:55:00,0,0.08,0.96,2.86,3.82,1.96,26.73,2.46,12.85,0,1.96,19.2,45,8.04,94.7
2022-07-04 22:00:00,0,0.15,0.61,3.58,4.19,1.96,26.03,2.44,14.07,0,1.96,19.17,46,7.07,95.7
2022-07-04 22:05:00,0,0.07,0.75,5.35,6.1,1.97,24.63,2.62,14.63,0,1.97,19,46,5.67,99.6
2022-07-04 22:10:00,0,0.16,1.61,6.25,7.85,1.97,23.03,2.63,16.33,0,1.97,18.9,46,5.29,103.2
2022-07-04 22:15:00,0,0.15,3.26,7.03,10.29,1.98,23.12,1.33,19.45,0,1.98,18.77,47,6.74,98.3
2022-07-04 22:20:00,0,0.16,0.35,5.45,5.8,1.97,23.29,0.85,19.48,0,1.97,18.65,47,6.25,100.1
2022-07-04 22:25:00,0,0.13,0.36,5.48,5.84,1.97,24.18,2.29,19.71,0,1.97,18.52,47,6.66,110.3
2022-07-04 22:30:00,0,0.11,0.15,3.44,3.59,1.97,24.58,3.2,18.29,0,1.97,18.44,47,7.32,117.2
2022-07-04 22:35:00,0,0.18,0.46,3.74,4.2,1.96,24.66,2.33,14.23,0,1.96,18.27,48,7.3,113.9
2022-07-04 22:40:00,0,0.18,6.12,4.63,10.75,1.96,22.37,5.23,11.55,0,1.96,18.18,48,7.57,112.3
2022-07-04 22:45:00,0,0.14,0.36,2.6,2.95,1.96,24.75,0.43,10.75,0,1.96,18.03,48,7.46,114
2022-07-04 22:50:00,0,0.16,0.08,1.95,2.02,1.96,25.18,0.77,9.99,0,1.96,17.94,49,7.77,112
2022-07-04 22:55:00,0,0.15,0.08,2.08,2.16,1.96,24.67,2.72,9.37,0,1.96,17.8,49,7.71,114.8
2022-07-04 23:00:00,0,0.14,0.13,2.25,2.37,1.96,24.67,2.77,9.19,0,1.96,17.63,50,7.62,118
2022-07-04 23:05:00,0,0.14,0.69,2.25,2.94,1.96,24.7,2.25,9.16,0,1.96,17.57,50,7.63,123.1
2022-07-04 23:10:00,0,0.11,0.21,2.6,2.81,1.96,23.89,2.42,9.04,0,1.96,17.42,50,6.86,113.1
2022-07-04 23:15:00,0,0.14,0.27,2.75,3.02,1.96,24.57,2.21,12.24,0,1.96,17.39,50,7.37,114.6
2022-07-04 23:20:00,0,0.07,0.81,2.94,3.74,1.96,23.61,2.23,14.98,0,1.96,17.32,50,8.71,117.9
2022-07-04 23:25:00,0,0.1,0.37,2.1,2.47,1.96,24.64,2.41,12.56,0,1.96,17.32,50,9.01,116.6
2022-07-04 23:30:00,0,0.13,0.18,1.84,2.01,1.96,24.85,2.45,8.74,0,1.96,17.27,50,7.71,106.9
2022-07-04 23:35:00,0,0.09,0.05,2.13,2.19,1.96,24.74,2.48,9.37,0,1.96,17.15,51,7.97,104.3
2022-07-04 23:40:00,0,0.08,0.11,1.91,2.02,1.96,24.41,2.75,10.1,0,1.96,16.96,51,9.4,103.4
2022-07-04 23:45:00,0,0.14,0.05,1.36,1.41,1.96,24.27,2.77,9.33,0,1.96,16.99,52,10.2,114
2022-07-04 23:50:00,0,0.12,0,1.31,1.3,1.96,24.69,2.19,8.23,0,1.96,16.89,52,9.74,119.6
2022-07-04 23:55:00,0,0.11,0.13,1.38,1.5,1.96,24.43,2.33,7.86,0,1.96,16.71,52,9.44,126
2022-07-05 00:00:00,0,0.09,0.1,1.26,1.36,1.96,24.47,2.23,7.79,0,1.96,16.56,53,9.13,131.1
2022-07-05 00:05:00,0,0.1,Z/S,Z/S,Z/S,1.96,24.04,2,7.65,0,1.96,16.38,53,7.98,127
2022-07-05 00:10:00,0,0.07,Z/S,Z/S,Z/S,1.96,23.84,1.88,7.58,0,1.96,16.23,54,7.49,131.4
2022-07-05 00:15:00,0,0.07,Z/S,Z/S,Z/S,1.97,23.9,1.92,7.88,0,1.97,16.12,54,7.56,137.4
2022-07-05 00:20:00,0,0.11,Z/S,Z/S,Z/S,1.97,24.14,1.79,8.79,0,1.97,16.1,54,7.33,140.3
2022-07-05 00:25:00,0,0.1,Z/S,Z/S,Z/S,1.97,23.76,2.28,9.64,0,1.97,16.09,54,6.69,132.4
2022-07-05 00:30:00,0,0.13,Z/S,Z/S,Z/S,1.97,24.81,3.02,9.89,0,1.97,16.08,54,8.16,122.2
2022-07-05 00:35:00,0,0.13,Z/S,Z/S,Z/S,1.97,24.26,2.75,9.69,0,1.97,16.1,54,7.92,131.1
2022-07-05 00:40:00,0,0.13,Z/S,Z/S,Z/S,1.97,24.66,2.24,9.65,0,1.97,16.14,54,8.72,137.5
2022-07-05 00:45:00,0,0.13,Z/S,Z/S,Z/S,1.97,25.15,2.39,10.11,0,1.97,16.18,54,8.61,128.3
2022-07-05 00:50:00,0,0.13,Z/S,Z/S,Z/S,1.97,24.93,2.35,10.58,0,1.97,16.1,54,9.5,122.9
2022-07-05 00:55:00,0,0.06,Z/S,Z/S,Z/S,1.97,25.25,2.16,10.76,0,1.97,16.06,54,8.35,115.5
2022-07-05 01:00:00,0,0.1,Z/S,Z/S,Z/S,1.97,24.68,2.28,10.83,0,1.97,15.91,55,8.14,113.5
2022-07-05 01:05:00,0,0.12,0.15,0.87,1.02,1.97,25.22,2.45,11.15,0,1.97,15.82,55,8.1,107.4
2022-07-05 01:10:00,0,0.14,0.1,1.31,1.41,1.98,25.47,2.91,12.63,0,1.98,15.79,55,8.17,108
2022-07-05 01:15:00,0,0.13,0.21,0.71,0.92,1.98,25.62,2.56,13.45,0,1.98,15.7,55,8.04,111.8
2022-07-05 01:20:00,0,0.11,0.48,0.94,1.42,1.98,24.61,1.83,12.53,0,1.98,15.57,56,8.47,116.8
2022-07-05 01:25:00,0,0.18,0.82,0.64,1.46,1.98,25.42,1.94,11.39,0,1.98,15.48,56,8.24,114.1
2022-07-05 01:30:00,0,0.1,0.74,0.41,1.15,1.98,24.84,2.33,11.32,0,1.98,15.4,57,9.46,111.7
2022-07-05 01:35:00,0,0.11,0.28,0.51,0.78,1.98,25.23,2.53,11.44,0,1.98,15.32,57,8.68,105.8
2022-07-05 01:40:00,0,0.08,0.21,0.91,1.13,1.99,25.56,2.68,12.25,0,1.99,15.18,58,9.4,100.4
2022-07-05 01:45:00,0,0.14,0.14,1.18,1.32,1.99,24.77,3.18,14.25,0,1.99,15.05,59,9.01,103.5
2022-07-05 01:50:00,0,0.06,0.12,0.66,0.77,1.98,24.09,3.28,16.08,0,1.98,14.78,60,7.81,99.5
2022-07-05 01:55:00,0,0.13,0.09,0.66,0.76,1.98,23.17,3.05,14.61,0,1.98,14.56,61,7.5,103.1
2022-07-05 02:00:00,0,0.11,0.26,0.72,0.98,Z/S,22.7,2.99,12.24,Z/S,Z/S,14.42,61,7.82,100.1
2022-07-05 02:05:00,Z/S,0.19,0.28,0.74,1.02,Z/S,23.09,2.91,11.87,Z/S,Z/S,14.36,62,8.25,101.1
2022-07-05 02:10:00,Z/S,0.09,0.14,0.7,0.84,Z/S,22.74,2.71,11.93,Z/S,Z/S,14.21,63,8.7,108.6
2022-07-05 02:15:00,Z/S,0.11,0.06,0.65,0.71,Z/S,21.92,2.65,11.97,Z/S,Z/S,14.03,64,7.14,94.3
2022-07-05 02:20:00,Z/S,0.17,0.1,0.76,0.87,Z/S,22.76,2.47,11.86,Z/S,Z/S,13.84,64,5.62,92.4
2022-07-05 02:25:00,Z/S,0.14,0.07,1.08,1.15,Z/S,21.11,2.4,11.89,Z/S,Z/S,13.65,65,4.12,97.7
