Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS30, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2m (deg. C), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.), Relative Humidity (%), GR W/m2
2022-05-27 23:15:00,0.49,0.55,0,1.77,1.77,1.7,1.95,7.57,13.9,2.62,349.1,67,-0.04
2022-05-27 23:20:00,0.44,0.6,0,1.71,1.71,1.71,1.94,7.69,13.88,4.03,345.8,69,-0.1
2022-05-27 23:25:00,0.64,0.64,0,1.94,1.94,1.89,1.94,7.69,13.8,3.34,25.1,68,-0.2
2022-05-27 23:30:00,0.27,0.62,0.02,1.72,1.72,1.75,1.95,7.55,13.77,4.23,336.9,72,-0.11
2022-05-27 23:35:00,0.37,0.59,0.02,1.64,1.64,1.66,1.95,7.51,13.52,4.5,349.8,71,-0.17
2022-05-27 23:40:00,0.73,0.61,0,2.07,2.07,1.96,1.94,7.61,13.91,3.1,97.9,70,-0.02
2022-05-27 23:45:00,0.73,0.65,0.02,2.32,2.32,2.34,1.94,7.87,14.1,2.82,222.8,68,0.03
2022-05-27 23:50:00,0.62,0.64,0.02,1.85,1.85,1.87,1.95,7.77,13.63,3.17,186.6,69,0.1
2022-05-27 23:55:00,0.79,0.65,0,1.99,1.99,1.87,1.95,7.42,13.41,1.19,177.3,71,0.07
2022-05-28 00:00:00,0.89,Z/S,0,1.98,1.98,1.92,1.95,7.38,13.46,2.02,89.5,71,0.02
2022-05-28 00:05:00,0.53,Z/S,0,2.24,2.24,2.16,1.95,7.73,13.55,2.36,96.5,76,-0.03
2022-05-28 00:10:00,0.64,Z/S,0,2.39,2.39,2.29,1.95,7.97,13.42,1.94,44.49,77,-0.37
2022-05-28 00:15:00,0.45,Z/S,0,2.29,2.29,2.25,1.95,8,13.3,0.31,90.2,78,-0.01
2022-05-28 00:20:00,0.48,Z/S,0,2.25,2.25,2.24,1.96,8.01,13.2,0,0,77,-0.14
2022-05-28 00:25:00,0.56,Z/S,0.01,2.35,2.35,2.35,1.95,8.1,13.2,0.79,89.3,77,-0.12
2022-05-28 00:30:00,0.33,Z/S,0,2.33,2.33,2.32,1.96,8.35,13.01,0.89,89.5,79,-0.06
2022-05-28 00:35:00,0.45,Z/S,0.03,3.72,3.72,3.75,1.96,8.5,12.88,1.33,144.8,78,0
2022-05-28 00:40:00,0.41,Z/S,0.02,2.41,2.41,2.43,1.97,8.16,12.62,3.57,133.4,79,0
2022-05-28 00:45:00,0.47,Z/S,0,2.17,2.17,2.14,1.97,7.83,12.42,4.35,128.2,79,0.01
2022-05-28 00:50:00,0.65,Z/S,0,3.16,3.16,3.11,1.96,8.01,12.62,3.85,122.8,76,-0.07
2022-05-28 00:55:00,0.67,Z/S,0,4.16,4.16,4.12,1.96,8.31,12.93,3.57,110.5,75,-0.1
2022-05-28 01:00:00,0.54,Z/S,0,3.56,3.56,3.5,1.96,8.27,13,2.58,90.1,76,-0.19
2022-05-28 01:05:00,0.45,0.65,0,3.08,3.08,3.04,1.96,8.26,13.08,2.96,47.14,77,-0.5
2022-05-28 01:10:00,0.31,0.72,0.02,2.46,2.46,2.49,1.96,8.36,13.25,2.51,9.71,82,-0.59
2022-05-28 01:15:00,0.34,0.71,0,1.85,1.85,1.85,1.94,8.2,13.3,2.94,24.88,80,-0.01
2022-05-28 01:20:00,0.52,0.61,0,2.12,2.12,2.06,1.94,8.26,13.22,3.52,9.95,81,-0.01
2022-05-28 01:25:00,0.48,0.6,0.01,1.81,1.81,1.82,1.94,9.08,13.04,3.75,352.2,82,-0.28
2022-05-28 01:30:00,0.37,0.59,0,1.79,1.79,1.73,1.94,9.91,12.8,4.4,354.8,83,-0.33
2022-05-28 01:35:00,0.27,0.56,0,2.15,2.15,2.15,1.94,10.25,12.79,4.35,5.83,81,-0.48
2022-05-28 01:40:00,0.48,0.53,0,2.13,2.13,2.11,1.95,10.43,12.86,3.68,26.17,80,-0.49
2022-05-28 01:45:00,0.24,0.55,0,2.24,2.24,2.2,1.96,10.66,12.81,3.22,49.46,82,-0.53
2022-05-28 01:50:00,0.35,0.63,0,2.55,2.55,2.52,1.96,11,12.89,2.41,40.79,84,-0.52
2022-05-28 01:55:00,0.29,0.76,0,2.35,2.35,2.35,1.96,11.27,12.85,2.51,43.65,84,-0.49
2022-05-28 02:00:00,0.1,0.82,0,2.22,2.22,2.19,1.96,11.37,12.5,1.3,12.99,86,-0.19
2022-05-28 02:05:00,0.17,0.71,0,2.41,2.41,2.37,1.97,11.51,12.15,1.87,9.54,87,-0.37
2022-05-28 02:10:00,0.09,0.7,0,2.25,2.25,2.21,1.96,11.55,12.09,1.74,37.07,87,-0.46
2022-05-28 02:15:00,0.19,0.77,0,2.05,2.05,1.99,1.96,11.22,11.82,1.3,19.59,89,-0.4
2022-05-28 02:20:00,0.11,0.75,0.01,2.04,2.04,2.06,1.97,10.9,11.59,1.56,41.96,91,-0.37
2022-05-28 02:25:00,0.14,0.78,0.04,1.85,1.85,1.89,1.96,11.01,11.43,0.05,7.24,92,-0.38
2022-05-28 02:30:00,0.23,0.68,0.03,1.78,1.78,1.81,1.96,10.96,11.37,1.35,48.54,92,-0.33
2022-05-28 02:35:00,0.19,0.65,0,1.9,1.9,1.87,1.97,10.73,11.37,2.05,41.4,92,-0.44
2022-05-28 02:40:00,0.18,0.79,0.02,1.49,1.49,1.5,1.97,10.61,11.32,0.84,40.61,93,-0.35
2022-05-28 02:45:00,0.19,0.67,0.01,1.68,1.68,1.69,1.97,10.44,11.23,0.9,79.99,93,-0.43
2022-05-28 02:50:00,0.31,0.71,0.06,1.6,1.6,1.66,1.96,10.23,11.22,0.75,82.2,93,-0.36
2022-05-28 02:55:00,0.03,0.71,0,1.65,1.65,1.58,1.96,10.36,11.16,0.95,27.96,93,-0.24
2022-05-28 03:00:00,0.18,0.66,0,1.71,1.71,1.71,1.99,10.51,11.06,1.92,76.97,93,-0.38
2022-05-28 03:05:00,0.14,0.63,Z/S,Z/S,Z/S,Z/S,2.01,10.68,11.11,2.29,54.77,92,-0.41
2022-05-28 03:10:00,0.01,0.65,Z/S,Z/S,Z/S,Z/S,2.02,10.47,11.2,3.78,42.38,93,-0.24
2022-05-28 03:15:00,0.12,0.82,Z/S,Z/S,Z/S,Z/S,2.01,10.29,11.54,4.75,29.86,94,-0.33
2022-05-28 03:20:00,0.19,0.77,Z/S,Z/S,Z/S,Z/S,2.04,10.68,11.88,4.57,40.6,93,-0.15
2022-05-28 03:25:00,0.17,0.8,Z/S,Z/S,Z/S,Z/S,2.01,11.13,11.95,5.13,78.12,89,0.15
2022-05-28 03:30:00,0.19,0.62,Z/S,Z/S,Z/S,Z/S,1.96,10.73,11.99,5.49,88.9,84,0.25
2022-05-28 03:35:00,0,0.57,Z/S,Z/S,Z/S,Z/S,1.96,10.17,12.12,4.09,113.2,83,0.32
2022-05-28 03:40:00,0.05,0.61,Z/S,Z/S,Z/S,Z/S,1.96,10.09,12.15,4.4,121.8,83,0.98
2022-05-28 03:45:00,0.23,0.56,Z/S,Z/S,Z/S,Z/S,1.97,10.12,12.24,4.35,119.7,83,0.86
2022-05-28 03:50:00,0.2,0.54,Z/S,Z/S,Z/S,Z/S,1.97,9.98,12.13,4.8,116.4,83,1.02
2022-05-28 03:55:00,0.18,0.56,Z/S,Z/S,Z/S,Z/S,1.97,9.79,12.06,4.75,116.4,84,2.08
2022-05-28 04:00:00,0.09,0.53,Z/S,Z/S,Z/S,Z/S,1.97,9.94,11.91,4.5,114.6,85,3.87
2022-05-28 04:05:00,0,0.51,0.11,4.36,4.36,4.47,1.98,10.23,11.72,5.09,107,86,5.63
2022-05-28 04:10:00,0.23,0.52,0,3.07,3.07,3.06,1.98,10.52,11.86,4.11,110.3,85,7.35
2022-05-28 04:15:00,0.2,0.53,0.08,2.78,2.78,2.86,1.98,10.82,11.9,3.78,118.2,84,8.9
2022-05-28 04:20:00,0.13,0.5,0.08,3.11,3.11,3.2,1.98,11.14,11.84,4.18,117,85,10.09
2022-05-28 04:25:00,0.1,0.52,0,3.27,3.27,3.24,1.98,11.27,11.89,4.42,103.2,84,11.54
2022-05-28 04:30:00,0.25,0.55,0.08,3.3,3.3,3.38,1.98,11.1,11.89,3.96,108.5,85,12.29
2022-05-28 04:35:00,0.21,0.53,0.05,3.43,3.43,3.48,1.98,11.14,11.76,3.93,114.1,86,11.03
2022-05-28 04:40:00,0.12,0.51,0.07,4.08,4.08,4.15,1.98,11.47,11.75,3.74,88.3,86,8.91
2022-05-28 04:45:00,0.11,0.54,0.07,4.16,4.16,4.23,1.97,11.64,11.82,4.64,97.5,86,7.01
2022-05-28 04:50:00,0.06,0.51,0.04,3.41,3.41,3.45,1.97,11.52,12,5.32,115.5,84,5.23
2022-05-28 04:55:00,0.14,0.55,0.1,2.2,2.2,2.3,1.99,11.38,11.87,2.75,117.1,86,6.44
2022-05-28 05:00:00,0.04,0.51,0,3.41,3.41,3.38,1.98,11.12,11.92,4.07,118.6,84,8.7
2022-05-28 05:05:00,Z/S,0.51,0.07,4.81,4.81,4.88,Z/S,10.65,12.13,5.98,112.7,83,10.46
2022-05-28 05:10:00,Z/S,0.47,0.05,2.79,2.79,2.84,Z/S,9.78,12.2,7.55,116.3,82,12.77
2022-05-28 05:15:00,Z/S,0.46,0.07,1.66,1.66,1.73,Z/S,8.82,12.31,7.79,131.3,81,12.51
2022-05-28 05:20:00,Z/S,0.47,0,1.38,1.38,1.36,Z/S,8.02,12.4,8.16,135.5,81,9.62
2022-05-28 05:25:00,Z/S,0.45,0.03,1.04,1.04,1.07,Z/S,7.58,12.4,7.52,131.6,81,9.98
2022-05-28 05:30:00,Z/S,0.43,0.03,1.55,1.55,1.58,Z/S,7.26,12.38,6.86,125.8,81,8.3
2022-05-28 05:35:00,Z/S,0.45,0.04,3.86,3.86,3.9,Z/S,7.06,12.37,6.91,126.5,81,7.02
2022-05-28 05:40:00,Z/S,0.44,0.07,2.3,2.3,2.37,Z/S,7.05,12.48,6.48,133.4,81,6.02
2022-05-28 05:45:00,Z/S,0.47,0.05,4.67,4.67,4.72,Z/S,7.24,12.35,4.54,138.5,82,5.29
2022-05-28 05:50:00,Z/S,0.48,0.09,5.29,5.29,5.38,Z/S,7.36,12.3,3.55,123.3,83,7.46
2022-05-28 05:55:00,Z/S,0.49,0.01,4.81,4.81,4.81,Z/S,7.54,12.3,4.97,85.1,83,9.38
2022-05-28 06:00:00,Z/S,0.49,0.11,4.73,4.73,4.84,Z/S,8.17,12.3,5.05,81.5,83,11.26
2022-05-28 06:05:00,0.13,0.48,0.01,2.28,2.28,2.29,1.94,8.42,12.34,6.55,86.8,82,9.64
2022-05-28 06:10:00,0.14,0.43,0.02,4.88,4.88,4.9,1.93,7.94,12.36,6.12,70.73,82,8.69
2022-05-28 06:15:00,0.15,0.47,0.02,2.69,2.69,2.71,1.94,7.83,12.3,7.97,50.91,83,12.85
2022-05-28 06:20:00,0.1,0.47,0.07,2.29,2.29,2.36,1.95,8.29,12.39,6.87,58.15,83,18.45
2022-05-28 06:25:00,0.03,0.43,0.08,1.76,1.76,1.84,1.95,8.81,12.47,6.06,71.17,83,16.23
2022-05-28 06:30:00,0.14,0.5,0.05,3.08,3.08,3.12,1.95,9.1,12.43,7.5,69.91,83,13.69
2022-05-28 06:35:00,0.09,0.52,0,2.79,2.79,2.77,1.96,9.45,12.34,6.43,70.24,84,8.12
2022-05-28 06:40:00,0.11,0.47,0.01,2.23,2.23,2.24,1.97,10.07,12.2,6.44,65.93,85,8.32
2022-05-28 06:45:00,0.08,0.46,0.02,1.86,1.86,1.88,1.97,10.14,12.2,7.99,61.34,86,13.02
2022-05-28 06:50:00,0,0.48,0,2.35,2.35,2.3,1.97,9.71,12.12,8.02,57.5,87,16.23
2022-05-28 06:55:00,0,0.5,0,2.07,2.07,2.03,1.97,9.55,12.02,7.81,63.02,88,18.02
2022-05-28 07:00:00,0,0.49,0.04,2.14,2.14,2.18,1.97,9.76,12,8.44,78.65,88,20.51
2022-05-28 07:05:00,0.08,0.49,0.08,2.46,2.46,2.54,1.96,9.92,12,9.15,82.5,88,24.24
2022-05-28 07:10:00,0.04,0.5,0,2.3,2.3,2.29,1.97,10.15,11.95,9.28,91.6,89,22.72
2022-05-28 07:15:00,0,0.47,0,2.81,2.81,2.81,1.98,10.63,11.9,9,95.6,89,22.87
2022-05-28 07:20:00,0.12,0.49,0.05,2.87,2.87,2.91,1.99,10.88,11.9,8.55,90.4,90,26.9
2022-05-28 07:25:00,0.18,0.5,0.06,2.8,2.8,2.86,1.99,10.64,11.9,8.69,73.53,91,38.88
2022-05-28 07:30:00,0.14,0.49,0.1,3.62,3.62,3.72,2.11,10.04,11.97,9.56,67.38,92,52.63
2022-05-28 07:35:00,0.07,0.52,0.29,5.15,5.15,5.44,2.15,9.39,12.04,11.45,68.71,92,77.99
2022-05-28 07:40:00,0.11,0.52,0.48,5.85,5.85,6.33,2.14,8.83,12.14,14.42,59.48,92,89.2
2022-05-28 07:45:00,0.15,0.55,0.61,6.81,6.81,7.42,2.19,8.79,12.17,11.06,53.16,92,70.43
2022-05-28 07:50:00,0.14,0.57,0.88,11,11,11.88,2.3,9.4,12.1,9.48,59.79,93,42.79
2022-05-28 07:55:00,0,0.61,0.91,13.91,13.91,14.82,2.36,9.59,12.02,12.41,68.18,93,31.35
2022-05-28 08:00:00,0.12,0.65,0.8,14.39,14.39,15.19,2.4,9.09,11.94,13.55,63.35,93,29.66
2022-05-28 08:05:00,0.05,0.61,0.63,12.95,12.95,13.57,2.39,8.38,11.9,11.07,68.89,93,31.86
2022-05-28 08:10:00,0,0.6,0.66,13.24,13.24,13.9,2.39,7.92,11.85,10.14,59.44,93,34.24
2022-05-28 08:15:00,0.14,0.68,1.04,15.63,15.63,16.67,2.44,7.64,11.89,9.69,53.98,94,39.69
2022-05-28 08:20:00,0,0.67,1.43,16.52,16.52,17.95,2.44,7.53,11.9,8.83,55.84,94,43.88
2022-05-28 08:25:00,0,0.69,1.14,16.3,16.3,17.44,2.41,7.65,11.81,10.75,55.22,94,27.31
2022-05-28 08:30:00,0.02,0.7,0.95,16.3,16.3,17.24,2.43,7.93,11.75,10.46,55.93,94,25.33
2022-05-28 08:35:00,0.04,0.65,0.88,14.35,14.35,15.23,2.4,7.72,11.7,10.9,51.29,94,44.11
2022-05-28 08:40:00,0.06,0.62,1.21,13.89,13.89,15.09,2.38,7.27,11.7,10.99,48.61,95,66.21
2022-05-28 08:45:00,0.13,0.64,1.43,12.73,12.73,14.17,2.32,6.98,11.74,11.53,55.91,95,84.2
2022-05-28 08:50:00,0.11,0.66,1.17,10.72,10.72,11.89,2.27,6.78,11.77,12.62,56.88,95,72.61
2022-05-28 08:55:00,0.17,0.63,1.53,14.68,14.68,16.21,2.43,6.57,11.76,11.97,56.18,95,53.06
2022-05-28 09:00:00,0.2,0.69,1.26,14.87,14.87,16.14,2.49,6.64,11.77,11.71,61.11,95,43.81
2022-05-28 09:05:00,0.15,0.83,0.98,14.5,14.5,15.48,2.48,6.93,11.72,11.46,62.6,95,39.86
2022-05-28 09:10:00,0.3,0.82,1.02,13.8,13.8,14.83,2.45,7.42,11.7,10.51,67.77,96,45.15
2022-05-28 09:15:00,0.12,0.88,0.82,12.44,12.44,13.26,2.43,7.96,11.7,12.32,70.52,96,36.86
2022-05-28 09:20:00,0.13,0.83,0.8,12.42,12.42,13.22,2.43,8.17,11.7,12.2,73.29,96,42.94
2022-05-28 09:25:00,0.12,0.79,0.86,12.65,12.65,13.51,2.44,7.88,11.7,11.02,72.42,96,44.84
2022-05-28 09:30:00,0.13,0.75,1.05,13.78,13.78,14.83,2.47,7.5,11.69,10.46,59.73,96,48.24
2022-05-28 09:35:00,0,0.68,1.33,13.57,13.57,14.9,2.47,7.6,11.7,10.87,65.48,97,49.42
2022-05-28 09:40:00,0.02,0.67,1.18,13.92,13.92,15.1,2.51,8.35,11.7,10.51,62.45,97,45.36
2022-05-28 09:45:00,0.1,0.63,1.27,13.45,13.45,14.72,2.5,8.79,11.69,11.54,58.56,97,58.42
2022-05-28 09:50:00,0.17,0.56,1.47,13.05,13.05,14.52,2.43,8.67,11.63,15.33,53.01,97,57.87
2022-05-28 09:55:00,0,0.58,0.97,10.18,10.18,11.15,2.38,8.42,11.68,13.22,62.47,97,40.37
2022-05-28 10:00:00,0.12,0.61,0.7,9.85,9.85,10.55,2.36,8.52,11.61,11,84.8,97,33.86
2022-05-28 10:05:00,0.08,0.52,0.72,10.25,10.25,10.98,2.37,8.91,11.59,10.77,81.5,97,39.37
2022-05-28 10:10:00,0.22,0.53,0.96,10.56,10.56,11.52,2.35,8.83,11.6,9.82,70,97,54.6
2022-05-28 10:15:00,0,0.54,1.18,11.34,11.34,12.52,2.32,8.41,11.66,10.38,64.14,97,57.33
2022-05-28 10:20:00,0.21,0.52,1.28,12.2,12.2,13.48,2.3,8.41,11.7,10.27,59.9,97,50.06
2022-05-28 10:25:00,0.11,0.56,1.35,12.15,12.15,13.5,2.32,8.95,11.77,9.96,63.19,97,46.76
2022-05-28 10:30:00,0,0.5,1.26,11.77,11.77,13.03,2.33,9.24,11.8,11.19,62.64,97,43.99
2022-05-28 10:35:00,0.19,0.53,1.29,11.02,11.02,12.31,2.31,9.07,11.86,9.71,68.8,97,53.56
2022-05-28 10:40:00,0.14,0.54,1.29,9.55,9.55,10.84,2.24,8.93,11.89,8.91,91.4,97,72.22
2022-05-28 10:45:00,0.13,0.51,1.18,7.41,7.41,8.59,2.18,9.07,11.97,9.81,80.1,97,100.8
2022-05-28 10:50:00,0.01,0.51,1,6.08,6.08,7.08,2.13,9.1,12.02,12.35,74.59,97,110.8
2022-05-28 10:55:00,0.05,0.53,1,5.01,5.01,6.01,2.09,8.99,12.14,12.12,75.97,97,130.1
2022-05-28 11:00:00,0.11,0.51,0.98,4.25,4.25,5.23,2.05,9.02,12.26,12.1,81.8,97,148.4
2022-05-28 11:05:00,0.05,0.52,0.78,3.54,3.54,4.31,2.01,9.26,12.36,10.47,87.8,97,152.1
2022-05-28 11:10:00,0.12,0.5,0.69,3.07,3.07,3.75,1.98,9.54,12.45,11.53,88,97,157.1
2022-05-28 11:15:00,0.13,0.53,0.53,2.38,2.38,2.91,1.98,9.66,12.51,12.43,97.9,97,118.1
2022-05-28 11:20:00,0,0.46,0.25,1.63,1.63,1.89,1.96,9.48,12.61,11.78,108.3,97,120.8
2022-05-28 11:25:00,0.04,0.48,0.13,1.14,1.14,1.26,1.95,9.31,12.67,10.5,108.1,97,111.4
2022-05-28 11:30:00,0.17,0.46,0.05,1.01,1.01,1.06,1.94,9.18,12.7,11.95,103.6,96,84
2022-05-28 11:35:00,0.13,0.44,0.06,0.66,0.66,0.72,1.94,9.16,12.7,13.2,101.2,96,52.96
2022-05-28 11:40:00,0.13,0.44,0.1,0.77,0.77,0.87,1.94,9.14,12.7,13.24,109.1,96,47.78
2022-05-28 11:45:00,0.21,0.45,0.09,0.57,0.57,0.66,1.94,8.99,12.74,12.42,108.6,96,52.34
2022-05-28 11:50:00,0.2,0.43,0.07,0.82,0.82,0.89,1.94,8.71,12.76,10.91,143.3,96,34.58
2022-05-28 11:55:00,0.18,0.46,0.21,1.34,1.34,1.55,1.94,8.78,12.73,13.27,153.8,95,108.5
2022-05-28 12:00:00,0,0.44,0.68,1.75,1.75,2.44,1.94,8.94,12.9,10.15,138.9,95,249.4
2022-05-28 12:05:00,0.18,0.47,0.56,1.23,1.23,1.8,1.94,8.63,13.24,11.94,135.2,95,297.9
2022-05-28 12:10:00,0.14,0.46,0.59,1.5,1.5,2.09,1.94,8.05,13.46,13.99,141.1,94,206.8
2022-05-28 12:15:00,0.09,0.45,0.59,1.92,1.92,2.51,1.95,7.75,13.5,15.66,140.1,92,132.3
2022-05-28 12:20:00,0.07,0.49,0.65,2.48,2.48,3.13,1.95,7.88,13.5,14.05,140.7,92,121.9
2022-05-28 12:25:00,0.63,0.49,0.67,2.63,2.63,3.3,1.94,8.11,13.4,13.9,137.8,92,172.7
2022-05-28 12:30:00,0.42,0.49,0.7,2.28,2.28,2.99,1.95,8.15,13.47,11.73,138.4,93,217.1
2022-05-28 12:35:00,0.42,0.47,0.46,1.69,1.69,2.15,1.95,8.11,13.68,10.99,135.5,93,245.6
2022-05-28 12:40:00,0.8,0.52,0.6,2.17,2.17,2.77,1.95,8.31,13.86,11.73,132.2,91,267.4
2022-05-28 12:45:00,0.58,0.51,0.47,2.19,2.19,2.67,1.95,8.66,13.99,10.53,133.6,90,158.4
2022-05-28 12:50:00,0.29,0.49,0.49,2.82,2.82,3.31,1.95,9.02,14.08,12.88,151.5,90,107.7
2022-05-28 12:55:00,0.26,0.46,0.35,2.49,2.49,2.84,1.97,9.2,14.08,13.24,152,90,163.9
2022-05-28 13:00:00,0.31,0.49,0.49,3.51,3.51,4,1.97,9.02,14.18,14.26,133.7,89,98.4
2022-05-28 13:05:00,0.47,0.51,0.24,3.78,3.78,4.02,1.98,8.35,14.05,18.9,139.5,87,59.78
2022-05-28 13:10:00,0.5,0.53,0.68,4.65,4.65,5.33,1.97,7.91,13.9,17.25,149.4,88,106.4
2022-05-28 13:15:00,0.83,0.6,0.6,3.55,3.55,4.15,1.99,7.88,13.95,15.46,154.9,89,248
2022-05-28 13:20:00,0.9,0.58,0.57,2.5,2.5,3.07,1.96,7.83,14.14,15.87,150.7,86,324.5
2022-05-28 13:25:00,0.65,0.57,0.48,2.26,2.26,2.74,1.96,7.66,14.25,13.67,160.6,86,324.5
2022-05-28 13:30:00,0.69,0.55,0.58,2.49,2.49,3.07,1.96,7.49,14.21,14.91,171,86,329.7
2022-05-28 13:35:00,0.18,0.47,1.12,3.53,3.53,4.66,1.97,7.26,14.26,13.77,173.9,85,389.7
2022-05-28 13:40:00,0.18,0.5,1.18,3.83,3.83,5.01,1.98,7.14,14.42,14.97,173.6,84,437.5
2022-05-28 13:45:00,0.32,0.44,0.92,2.95,2.95,3.88,1.97,7.2,14.55,13.33,169.7,84,430.5
2022-05-28 13:50:00,0.31,0.44,0.64,2.54,2.54,3.18,1.98,7.27,14.75,13.52,169.4,84,406.4
2022-05-28 13:55:00,0.13,0.48,0.53,2.36,2.36,2.89,1.99,7.22,14.69,13.28,169.7,82,341.2
2022-05-28 14:00:00,0.24,0.43,0.33,1.74,1.74,2.07,1.97,6.82,14.69,11.95,172.4,83,274.7
2022-05-28 14:05:00,0.09,0.46,0.04,1.07,1.07,1.11,1.95,6.1,14.59,13.9,188.2,82,174.1
2022-05-28 14:10:00,0.24,0.44,0,0.7,0.7,0.69,1.94,5.42,14.2,14.57,193.2,86,155.9
2022-05-28 14:15:00,0.08,0.43,0,0.41,0.41,0.39,1.93,4.89,13.86,15.59,200.3,87,177.5
2022-05-28 14:20:00,0.17,0.44,0,0.4,0.4,0.36,1.93,4.48,13.55,18.01,206.6,89,183.7
2022-05-28 14:25:00,0.07,0.44,0,0.45,0.45,0.39,1.92,3.96,13.27,17.96,214.5,89,207.1
2022-05-28 14:30:00,0.13,0.43,0,0.44,0.44,0.42,1.92,3.48,13.15,17.76,223.2,88,246
2022-05-28 14:35:00,0,0.45,0,0.36,0.36,0.31,1.92,2.86,13.1,14.82,225.9,84,277.6
2022-05-28 14:40:00,0.15,0.44,0,0.42,0.42,0.38,1.92,2.11,13.23,9.96,220.8,84,319.9
2022-05-28 14:45:00,0.15,0.46,0,0.35,0.35,0.29,1.92,1.93,13.36,12.08,215.6,83,397.4
2022-05-28 14:50:00,0,0.46,0,0.3,0.3,0.28,1.92,2.16,13.58,8.87,222.3,83,539.6
2022-05-28 14:55:00,0.1,0.4,0,0.35,0.35,0.32,1.92,2.36,14.29,11.07,236.6,81,677.3
2022-05-28 15:00:00,0.19,0.44,0,0.31,0.31,0.3,1.91,2.71,14.71,12.99,236.9,78,551.6
2022-05-28 15:05:00,0.26,0.44,0,0.4,0.4,0.32,1.91,3.05,14.85,14.01,237,76,522
2022-05-28 15:10:00,0.32,0.43,0,0.36,0.36,0.32,1.91,3.2,14.82,16.85,248.4,74,741.9
2022-05-28 15:15:00,0.14,0.4,0,0.35,0.35,0.3,1.91,3.3,15.26,15.66,246.4,71,968
2022-05-28 15:20:00,0,0.38,0,0.27,0.27,0.23,1.91,3.38,15.84,12.5,250.2,70,845
2022-05-28 15:25:00,0.01,0.46,0,0.36,0.36,0.28,1.91,3.44,15.55,11.73,259,70,598.2
2022-05-28 15:30:00,0.06,0.38,0,0.51,0.51,0.42,1.91,3.52,15.67,14.5,231,70,681
2022-05-28 15:35:00,0,0.41,0,0.34,0.34,0.26,1.91,3.57,15.21,13.6,241.4,71,292.3
2022-05-28 15:40:00,0.2,0.43,0,0.26,0.26,0.24,1.9,3.6,14.95,13.13,235.3,72,163.8
2022-05-28 15:45:00,0.25,0.4,0,0.41,0.41,0.34,1.91,3.68,14.73,10.16,236.5,73,105.4
2022-05-28 15:50:00,0.17,0.44,0,0.26,0.26,0.26,1.91,3.72,14.68,12.78,243.4,74,136.1
2022-05-28 15:55:00,0.19,0.42,0,0.24,0.24,0.16,1.9,3.63,14.53,14.11,246.6,72,156.2
2022-05-28 16:00:00,0,0.44,0,0.39,0.39,0.32,1.9,3.58,14.5,13.72,238.9,72,240.5
2022-05-28 16:05:00,0.29,0.42,0,0.35,0.35,0.26,1.9,3.6,14.67,12.03,248.9,70,474.5
2022-05-28 16:10:00,0.16,0.42,0,0.37,0.37,0.27,1.9,3.6,15.34,14.3,242.2,69,562.9
2022-05-28 16:15:00,0,0.43,0,0.24,0.24,0.19,1.9,3.59,15.34,17.43,260.5,66,647.7
2022-05-28 16:20:00,0.17,0.42,0,0.3,0.3,0.19,1.9,3.67,15.45,12,252.2,66,456.3
2022-05-28 16:25:00,0.06,0.43,0,0.26,0.26,0.26,1.9,3.84,15.41,15.67,248.8,66,408.1
2022-05-28 16:30:00,0.09,0.42,0,0.29,0.29,0.26,1.9,4.05,15.56,11.65,257.8,67,381.4
2022-05-28 16:35:00,0.11,0.42,0,0.29,0.29,0.22,1.9,4.28,15.57,18.16,259.6,66,674
2022-05-28 16:40:00,0,0.44,0,0.36,0.36,0.25,1.9,4.43,15.93,16.36,265,66,542.7
2022-05-28 16:45:00,0,0.44,0,0.24,0.24,0.2,1.9,4.44,16.19,11.44,252,65,723.5
2022-05-28 16:50:00,0.02,0.44,0,0.19,0.19,0.19,1.9,4.3,16.33,10.97,258.1,63,218.7
2022-05-28 16:55:00,0.01,0.42,0,0.3,0.3,0.23,1.9,4.27,15.82,13.58,279.9,65,125.4
2022-05-28 17:00:00,0.15,0.43,0,0.3,0.3,0.28,1.9,4.36,15.33,15.94,298.5,68,133.5
2022-05-28 17:05:00,0.13,0.4,0,0.29,0.29,0.25,1.91,4.49,15.35,12.45,290.1,68,458.7
2022-05-28 17:10:00,0.06,0.46,0,0.25,0.25,0.18,1.9,4.6,15.66,15.8,286.1,66,435.7
2022-05-28 17:15:00,0.01,0.42,0,0.28,0.28,0.2,1.9,4.43,15.47,12.24,284.3,65,289.3
2022-05-28 17:20:00,0.02,0.42,0,0.2,0.2,0.16,1.91,4.23,15.65,11.3,285.8,65,440.8
2022-05-28 17:25:00,0.05,0.41,0,0.38,0.38,0.24,1.91,4.13,15.77,14.66,280,63,307.2
2022-05-28 17:30:00,0.11,0.41,0,0.3,0.3,0.2,1.9,3.98,15.62,8.97,265.7,64,323.7
